Bankrupt,Operating.Gross.Margin,Operating.Expense.Rate,Research.and.development.expense.rate,Cash.flow.rate,Interest-bearing.debt.interest.rate,Tax.rate.(A),Cash.Flow.Per.Share,Realized.Sales.Gross.Profit.Growth.Rate,Operating.Profit.Growth.Rate,After-tax.Net.Profit.Growth.Rate,Continuous.Net.Profit.Growth.Rate,Total.Asset.Growth.Rate,Total.Asset.Return.Growth.Rate.Ratio,Cash.Reinvestment.%,Current.Ratio,Interest.Expense.Ratio,Debt.ratio.%,Long-term.fund.suitability.ratio.(A),Contingent.liabilities/Net.worth,Total.Asset.Turnover,Inventory.Turnover.Rate.(times),Fixed.Assets.Turnover.Frequency,Net.Worth.Turnover.Rate.(times),Operating.profit.per.person,Quick.Assets/Total.Assets,Current.Assets/Total.Assets,Cash/Total.Assets,Inventory/Working.Capital,Current.Liabilities/Liability,Retained.Earnings.to.Total.Assets,Total.income/Total.expense,Total.expense/Assets,Current.Asset.Turnover.Rate,Quick.Asset.Turnover.Rate,Cash.Turnover.Rate,Equity.to.Long-term.Liability,Cash.Flow.to.Total.Assets,Cash.Flow.to.Liability,CFO.to.Assets,Cash.Flow.to.Equity,Current.Liability.to.Current.Assets,No-credit.Interval,Degree.of.Financial.Leverage.(DFL),Interest.Coverage.Ratio.(Interest.expense.to.EBIT),Equity.to.Liability
0,0.132692142,1.897184731,2.394158646,-0.120336261,-0.150673236,0.010605005,1.426440699,0.040564962,0.268655986,0.402272254,0.055128665,-1.882564388,0.559176472,1.087880276,-0.229786737,-0.023366438,0.873401383,0.395704967,-0.227497604,2.340430596,-0.663654506,-0.407534434,1.46671947,1.645153208,1.934479054,1.987063962,1.112229399,-0.014714288,1.149692347,0.845422135,0.016637213,-0.250393361,-0.422870022,-0.637086633,-0.838291964,-0.248174376,1.541811448,0.345489482,0.586397567,1.160004849,-0.142713842,0.011791022,-0.045033885,-0.012216933,-0.548187004
0,0.265580394,-0.615759797,3.010963661,0.327783839,-0.150673236,-0.820479557,3.797604572,0.021013937,0.464199334,0.605218931,0.105133052,-1.882564388,0.476157287,2.321664253,-0.155567412,-0.023519467,0.434824052,0.315252997,-0.227497604,2.086462937,-0.663654506,-0.407534434,1.176516874,0.828265091,2.309525707,1.808682198,3.704968138,-0.027494241,1.143885649,0.770291869,-0.002097411,0.273925168,-0.422870022,-0.637086633,-0.838291964,-0.248174376,5.603286688,1.633085586,2.037646417,3.534921589,-0.25968452,0.013911334,-0.045061425,-0.012365941,-0.447685234
0,0.752684574,-0.615759797,-0.754994909,0.093224255,-0.150673236,-0.820479557,0.15548134,-0.022849365,0.007307598,0.02029089,-0.004663201,-1.626651346,-0.009746995,0.361036489,0.427525083,-0.023611284,-0.9321124,0.025652033,-0.227497604,0.233992952,-0.663654506,-0.407534434,-0.167344381,-0.098648617,1.583385378,1.313714064,2.978674138,-0.02700636,1.150848748,0.216264123,-0.023204906,1.487552768,-0.422870022,-0.637086633,-0.838291964,-0.248174376,0.22965721,0.149498108,0.317368516,0.074199742,-0.700340793,0.006879155,-0.045080077,-0.012466929,0.323946967
0,1.034957551,1.023519741,1.091589049,0.63174534,-0.150673236,-0.820479557,0.700732607,2.293009199,0.384936075,6.159959023,0.16804973,-1.882564388,0.443209725,0.523704904,-0.165191,-0.016449545,-0.633790764,-0.125091157,-0.227497604,-0.244063819,-0.663654506,-0.021528051,-0.323607318,0.367749173,-0.624410998,-1.085316648,-0.257319127,-0.028729856,-1.083472525,0.724263979,0.098149485,-0.820328555,-0.422870022,-0.637086633,-0.838291964,0.012472111,-1.443392179,-0.745417843,0.682093729,-0.688716132,-0.246014416,-0.045811608,-0.044124514,-0.007365259,0.037888178
0,-0.507462646,1.502028834,-0.754994909,-0.339566525,-0.150673236,0.848222109,0.120554212,-0.025494767,0.014326244,0.033030343,-0.002724659,-1.882564388,-0.0035332,0.347695958,-0.448256028,0.068695581,2.461852781,-0.113310791,-0.227497604,1.429134878,-0.663654506,-0.407534434,3.993714389,-0.060243458,2.38633953,1.658095336,-0.488239592,-0.01802934,0.91104178,0.006351442,-0.019461941,-0.360698245,-0.422870022,-0.637086633,-0.744698804,0.12745782,0.112333725,-0.043000301,-0.266699368,0.424814093,0.462367253,-0.006038004,-0.025189339,0.070392178,-0.752906582
0,-0.554202652,-0.615759797,-0.754994909,-0.745793485,-0.150673236,-0.820479557,-2.873476767,-0.033944048,0.006338822,0.016641055,-0.005227108,1.48037344,-0.126508529,-17.53765314,-0.597698577,-0.035425094,3.17871522,-0.119396461,-0.227497604,-1.020906071,-0.663654506,-0.407534434,3.078460045,-2.849980387,1.322319295,0.614387252,3.89557018,-0.038153238,1.150848748,-5.115821932,-0.046012524,2.992662892,-0.422870022,-0.637086633,-0.838291964,-0.248174376,6.052671089,0.816243633,-3.215591329,52.67405393,1.518310152,-0.022743448,-0.047565285,-0.026450899,-0.80544992
0,1.223750516,-0.615759797,-0.754994909,0.896753572,-0.150673236,-0.820479557,0.277726286,-0.014822548,0.029578494,0.065999823,0.002624782,-1.882564388,0.194802451,0.527577961,1.627773419,-0.023611284,-1.504823153,0.009770098,-0.227497604,0.637353352,1.035113992,-0.407534434,-0.104839207,0.438331628,0.931420053,1.489866429,1.794610001,-0.018806859,1.150848748,1.122248634,-0.006140332,1.010243747,-0.422870022,-0.637086633,-0.838291964,-0.248174376,0.594378983,0.781108436,0.682924865,0.194285395,-0.950560997,0.008327577,-0.045080077,-0.012466929,1.591611248
0,0.727023394,-0.615759797,-0.754994909,-0.354475863,-0.150673236,-0.820479557,-0.31603488,-0.021251298,0.010455125,0.034308069,-0.002553421,0.243746659,0.038373786,-0.151498117,-0.083078948,-0.027528817,-1.724668388,-0.101722258,-0.227497604,-1.155359537,1.279118922,1.706792243,-0.738820264,-0.500691816,-1.54742581,-1.874306731,-0.41347164,-0.01592919,-0.339124268,-0.316953018,-0.033168357,-0.129900397,-0.422870022,-0.637086633,-0.838291964,-0.23171803,-0.089246208,0.010559294,-0.47089109,-0.066977635,-0.351697801,-0.009695289,-0.04592171,-0.01708375,2.951824376
0,-0.529457943,1.718129715,0.76594665,-0.169999055,-0.150673236,0.316182822,-0.052141029,-0.02480282,0.008982027,0.021596967,-0.003961417,0.587254098,-0.028388379,-0.205290582,-0.395707084,0.00234237,0.165444067,-0.093188436,-0.227497604,-0.005035433,-0.663654506,-0.407534434,-0.095909896,-0.151585458,-0.771049878,-1.141412127,-0.652930391,-0.006984313,-1.188676222,0.271628092,-0.003673881,-0.576034412,2.119572774,1.400703085,0.070609123,0.162943815,-0.134448131,-0.082875324,-0.134426761,-0.081360482,0.261832213,-0.004552159,-0.04021673,0.012071817,-0.367179525
0,1.215044045,-0.615759797,-0.754994909,7.476811361,-0.150673236,-0.820479557,0.048759562,-0.022562231,0.01427641,0.026602023,-0.003621596,0.724657074,-0.056856228,0.318863197,4.952134524,-0.023335833,-2.021320314,-0.117517412,-0.227497604,-0.826695508,-0.657755147,1.889061784,-0.640597847,0.091647217,0.259775261,-0.403936195,1.861399385,-0.035808027,1.132619986,-0.380509634,0.0238159,-0.686611663,-0.422870022,-0.637086633,-0.838291964,-0.248174376,1.60589773,9.217674484,1.10007264,0.515983353,-1.101753586,-0.155718098,-0.045022989,-0.012158012,11.24473942
0,-0.200903195,1.786047135,1.386582752,0.163676127,-0.150673236,-0.820479557,0.368924896,-0.018005738,0.01977312,0.038902967,-0.001601274,0.477331718,0.017853813,0.227631176,0.205871007,-0.008736902,0.002368994,0.00031091,-0.227497604,0.323628596,1.819636172,-0.407534434,0.064817696,0.760450576,0.175841875,0.617216644,0.924889615,-0.012019716,-1.002153813,0.363340744,-0.000491306,-0.436661851,-0.422870022,2.330481776,-0.838291964,0.1756235,-0.046884886,-0.051210977,0.425862038,-0.03348729,-0.591003404,0.040636385,-0.041677805,0.0050597,-0.308606974
0,0.655538679,-0.615759797,-0.754994909,0.124932847,-0.150673236,-0.815398691,0.522216178,-0.018638846,0.016383399,0.064094575,-0.000259706,1.064729439,0.012145793,0.284866359,-0.228644369,0.008953207,0.908465307,-0.117030522,-0.227497604,-0.259003093,1.350158332,-0.407534434,-0.033404721,-0.18895264,0.211705312,0.12464117,0.16417979,-0.012797568,-0.959697686,0.251740314,-0.015311141,0.175791585,-0.422870022,-0.637086633,-0.838291964,0.493638953,1.025572049,0.20994688,0.729913319,0.790267252,-0.144694403,-0.001573286,-0.037419734,0.024722346,-0.554928491
0,0.024548598,-0.615759797,-0.754994909,0.148871784,-0.150673236,-0.820479557,-0.201551518,0.026841353,0.012299986,0.015919027,-0.002157505,-1.882564388,-0.069500577,0.046888494,2.318525476,-0.023611284,-1.515954557,0.352483192,-0.227497604,-0.916331152,0.800375073,-0.407534434,-0.649527157,-0.472320437,2.012516059,1.588968913,4.704116912,-0.030431993,0.238066405,-1.19507686,-0.040547099,0.668705849,-0.422870022,-0.637086633,-0.838291964,-0.248174376,5.435603014,6.577275757,-0.096241867,2.03327344,-1.008213326,0.065812833,-0.045080077,-0.012466929,1.638382043
0,0.907568123,-0.615759797,-0.754994909,1.01613327,-0.150673236,-0.820479557,0.652222708,-0.021946775,0.010926556,0.024488861,-0.004005408,0.755572743,0.001524539,0.166953276,0.548062251,-0.022968564,-1.178673006,-0.067640863,-0.227497604,0.219053678,-0.663654506,-0.407534434,-0.243243522,0.679488348,0.755320302,0.644576957,0.17688011,-0.024157576,0.837645019,0.912518311,0.000295781,0.268143765,-0.422870022,-0.637086633,-0.838291964,-0.248174376,-0.549882169,-0.40537313,1.296628692,-0.252522647,-0.745086793,0.012156705,-0.044935473,-0.011685477,0.689381835
0,0.476368656,1.066739917,1.352102969,0.366527118,-0.150673236,0.188435326,1.275089814,-0.0147743,0.019152186,0.041154108,-0.001274444,-1.882564388,0.09437019,0.318432857,-0.352954814,-0.020030415,0.217205097,-0.118470182,-0.135863015,-0.244063819,2.375596772,-0.407534434,-0.278960765,0.496804347,-0.979366051,-1.053137872,-0.37986707,0.015568464,-1.310749243,0.572595465,0.071519451,-0.813727801,-0.422870022,1.864107161,1.9593664,-0.248174376,-0.236654252,-0.116311566,0.737636742,-0.141264495,0.131025312,0.012649585,-0.044403689,-0.008840695,-0.383995828
0,0.691739272,-0.615759797,-0.754994909,0.213758903,-0.150673236,-0.28481108,-0.116174096,-0.023078837,0.010840842,0.023840548,-0.003760359,-1.650009852,-0.017333605,-0.148055399,1.52568723,-0.023580679,-1.313362998,-0.08395488,-0.227497604,-0.707181315,-0.663654506,-0.407534434,-0.573628017,0.051512096,1.019319621,0.588146367,1.895961551,-0.030370028,-0.700023936,0.54276325,-0.009322594,-0.364842699,-0.422870022,-0.637086633,-0.838291964,-0.248174376,-0.227433314,-0.161950834,-0.047307443,-0.119991366,-0.939182127,0.046756157,-0.045074841,-0.012438576,0.979323119
0,0.419547472,-0.615759797,-0.754994909,-0.107106848,-0.150673236,0.772734952,-0.147220431,-0.025335901,0.006193306,0.015013656,-0.005949263,0.326188445,-0.046885255,-0.034015373,0.308718775,-0.020152837,-0.966619753,-0.08386079,-0.131457506,0.024843115,1.662114002,-0.407534434,-0.247708177,-0.165771148,0.577692369,0.732281914,0.248827522,-0.018713386,0.949752011,0.075666702,-0.02245952,0.784330232,-0.422870022,-0.637086633,-0.838291964,-0.248174376,0.133323258,0.093776595,-0.054584136,0.031722283,-0.647010772,0.002463133,-0.0444907,-0.009303061,0.365833793
0,0.149188614,-0.615759797,2.980314965,0.309199664,-0.150673236,-0.294972812,0.411613608,-0.017174931,0.024285107,0.051287077,-0.000679241,0.714351851,0.049356307,0.63688425,0.172465388,-0.020979192,-0.80298811,-0.100941224,-0.227497604,0.682171174,-0.412854503,-0.407534434,0.122858215,0.259107551,0.448191715,0.795198377,-0.154937,-0.014289062,1.039995275,0.599267965,-0.010067216,0.203950659,-0.422870022,-0.349835516,-0.64569954,-0.248174376,0.73298799,0.414351519,0.77823281,0.302864301,-0.570352902,0.007872733,-0.044545414,-0.009594428,0.184867723
0,0.2215898,1.322973819,-0.046243805,0.640459953,-0.150673236,-0.578775488,0.663865084,-0.015389756,0.017739886,0.033019003,-0.002504411,1.277704051,0.032449005,0.239680688,0.074048624,0.001760861,0.464878844,-0.12314177,-0.227497604,-0.572727848,-0.663654506,2.350811288,-0.372718527,-0.085154913,-0.399111653,-0.800656053,0.177426328,-0.027553236,-2.370819388,0.577060497,0.024304452,-0.797950098,-0.422870022,-0.637086633,-0.838291964,0.752786499,0.389549347,0.071717313,0.566318301,0.252784831,-0.500690882,-0.041766679,-0.039418799,0.015781067,-0.455583286
0,0.339814521,1.270492176,0.179790331,0.759734657,-0.150673236,0.189887002,0.848202701,-0.01691957,0.017463804,0.032709022,-0.002767469,0.965112281,0.037578998,0.265070732,0.217537011,-0.016602573,-0.422850652,-0.101178732,0.464754725,-0.214185271,-0.663654506,-0.407534434,-0.296819386,0.442829529,0.15207589,-0.066480665,0.888888334,-0.023752847,-1.129638853,0.657267614,0.061257842,-0.762572633,-0.422870022,-0.637086633,-0.838291964,0.031520481,0.038144319,-0.004771839,0.984112482,0.002114733,-0.597914696,-0.903858422,-0.043976433,-0.006587615,-0.105061995
0,1.457908782,-0.615759797,-0.754994909,-0.659382322,-0.150673236,-0.820479557,-0.368425572,-0.020868844,0.017841547,0.04417642,-0.000787299,0.377714561,0.064096005,-0.234553683,1.419827764,-0.008032971,-1.799248798,-0.090229642,-0.117947278,-0.692242041,0.988783943,-0.407534434,-0.573628017,-0.288252467,-0.172951964,-0.456645116,0.160867625,-0.027041154,1.102669262,-0.660866916,-0.024568596,0.845593734,-0.422870022,-0.637086633,-0.838291964,-0.248174376,0.401384558,1.067088077,-0.622655836,0.108998139,-0.926290337,-8.75E-05,-0.036603072,0.028237471,3.780983863
0,1.074365792,-0.615759797,-0.754994909,0.134277432,-0.150673236,-0.377718349,0.594010829,-0.02317651,0.008419897,0.023231927,-0.00418078,-1.882564388,-0.004833762,0.086479748,-0.093464115,-0.012685041,0.090863658,-0.118461961,-0.070955181,-0.453213656,0.812729753,-0.407534434,-0.368253871,-0.116986216,-0.610840935,-0.502854296,-0.377872422,-0.006826711,-1.408183436,0.764239724,-0.00808651,0.015992108,-0.422870022,-0.637086633,2.418885165,0.274284556,-0.003021647,-0.037464749,0.28056479,-0.007284632,-0.339609986,-0.007132027,-0.043096941,-0.002038515,-0.341474197
0,-0.207776725,2.017583793,-0.575316926,0.140892139,-0.150673236,0.716845423,0.011892038,-0.024612182,0.008323219,0.016960487,-0.005175146,0.377714561,-0.051075954,-0.156662194,0.503821441,-0.023611284,-0.935451821,0.05200165,-0.227497604,0.682171174,-0.663654506,-0.407534434,0.002312521,0.185411164,1.846728993,1.119023502,3.152143636,-0.033912944,0.640697577,0.293229793,-0.00561584,-0.320858222,-0.422870022,-0.637086633,-0.838291964,-0.248174376,1.154640139,0.734507441,0.305607826,0.472637597,-0.729603909,0.045991136,-0.045080077,-0.012466929,0.327674932
0,0.991425193,-0.615759797,-0.754994909,-0.638593246,-0.150673236,-0.274649347,-0.420816263,-0.025790138,0.022918654,0.117439619,0.003212603,0.497942164,0.00470369,-0.287915808,1.352531884,-0.023458256,-1.469202659,-0.077150293,-0.227497604,-0.632484945,-0.663654506,-0.407534434,-0.542375429,-0.150547481,1.486082289,0.922038043,1.233078369,-0.032108833,0.72929988,0.21188019,-0.020705849,0.245583777,-0.422870022,-0.637086633,-0.838291964,-0.248174376,-0.072707381,-0.006368533,-0.711862133,-0.059581055,-0.917443986,0.033704398,-0.045047038,-0.012288081,1.453656252
0,0.502029836,0.291863902,0.053364459,1.191895465,-0.150673236,-0.446672964,3.46191607,-0.019820333,0.012904973,0.026959257,-0.003448291,1.418542101,0.040180122,0.791806549,-0.406334571,-0.002401517,0.772662174,-0.125593577,-0.227497604,-0.273942367,-0.663654506,2.93407382,-0.122697828,0.368095165,-0.920470212,-1.327568997,-0.512043291,-0.009801896,-1.972535237,0.92131322,0.067827983,-0.811358228,-0.110035929,1.920547401,-0.637590386,0.831908958,0.092715291,-0.023404406,1.837482382,0.081514673,0.29849892,-0.015637466,-0.041705239,0.004925224,-0.527741616
0,0.277952748,-0.615759797,1.742873848,1.107374219,-0.150673236,-0.398767653,0.772527258,-0.021969133,0.011479716,0.023267839,-0.004304485,0.74526752,0.000368485,0.316281159,-0.245710659,-0.003564535,-0.349939953,-0.124811629,-0.191078729,-0.617545671,-0.663654506,1.953868732,-0.466476289,-0.097956632,-0.728691328,-1.255830597,-0.438450798,-0.033406559,-1.518899563,0.196070717,0.004015024,-0.679847528,-0.422870022,-0.637086633,2.331035989,0.145736752,0.069676436,0.005467571,1.218465855,0.019559159,-0.11378109,-0.024727186,-0.042180773,0.002577281,-0.146764694
0,1.139435212,-0.615759797,3.03778127,1.384876895,-0.150673236,-0.014073489,1.876612564,-0.024026145,0.00920329,0.022698911,-0.004357628,-1.603636347,-0.00331644,0.572763632,-0.176822387,-0.02278493,-1.024503056,-0.123222157,-0.227497604,-0.527910026,-0.663654506,3.055586847,-0.493264221,0.02936858,-0.603342323,-0.990910179,-0.153643106,-0.024170395,0.155160155,0.936083307,0.037727681,-0.653482103,-0.422870022,-0.637086633,-0.838291964,-0.182097081,-0.05119149,-0.022758415,1.732120446,-0.047736612,-0.228897903,-0.056972287,-0.044918023,-0.011591405,0.442553568
0,0.125818611,2.150331477,-0.007932934,0.322639067,-0.150673236,0.436671937,0.471765883,-0.016051106,0.019881759,0.039505917,-0.001993942,-1.882564388,0.054558553,0.177711769,0.211652084,-0.020397683,-0.979420868,-0.104497441,-0.227497604,0.383385693,-0.663654506,-0.407534434,-0.100374551,-0.002808715,0.214929065,-0.123472281,0.895026225,-0.026647953,0.034374272,0.657775635,0.014955313,-0.517492692,-0.422870022,-0.637086633,-0.838291964,-0.208948929,2.144213598,1.413421844,0.403430561,0.889083862,-0.594453718,0.050232474,-0.044501535,-0.009360725,0.382358312
0,1.003797547,-0.615759797,-0.754994909,1.506251505,-0.150673236,-0.609260686,2.291857301,-0.019632048,0.013319594,0.029739633,-0.003196157,1.411671952,0.088011889,0.970827873,0.677461429,-0.023611284,-1.087952061,-0.023560408,-0.227497604,0.756867544,-0.663654506,-0.407534434,-0.006616789,1.490840587,1.409341705,1.251464259,0.490809072,-0.025946488,0.852550919,1.811718617,0.019193579,0.109939279,-0.422870022,-0.637086633,-0.838291964,-0.248174376,0.370898425,0.285366829,2.150303102,0.127386364,-0.785189314,0.03003068,-0.045078987,-0.012461026,0.53593228
0,0.153770968,-0.615759797,-0.754994909,0.529164896,-0.150673236,-0.276826861,0.562964493,-0.022359824,0.019003681,0.068606307,0.006196292,0.673130958,-0.008518687,1.206223699,0.084122236,-0.017857408,-0.380551315,-0.007166005,-0.227497604,0.487960611,1.714621392,-0.407534434,-0.011081445,-0.188260655,1.149985144,1.450906387,1.995317896,-0.016388575,1.073500719,0.056954958,-0.02331515,0.746674633,-0.422870022,-0.637086633,-0.838291964,-0.248174376,2.164634825,0.919636935,1.712567307,1.053945865,-0.508506096,0.001859091,-0.043913054,-0.006255826,-0.129581183
0,0.788426931,-0.615759797,-0.754994909,0.925102313,-0.150673236,-0.359572398,0.40579242,-0.023884931,0.010091336,0.024443498,-0.004067408,0.339928742,-0.001365598,0.117033868,1.122985082,-0.023611284,-1.332842956,-0.022043101,-0.227497604,0.024843115,-0.663654506,-0.407534434,-0.305748697,0.44006159,1.971465304,1.27614078,1.806775346,-0.033503561,0.876740052,0.636121463,-0.005314328,0.248246818,-0.422870022,-0.637086633,-0.838291964,-0.248174376,-0.192944891,-0.131531589,0.933671704,-0.106245579,-0.882705277,0.094610148,-0.045080077,-0.012466929,1.027861943
0,0.646832207,-0.615759797,-0.754994909,0.661774007,-0.150673236,-0.820479557,0.225335595,-0.024174419,0.007731189,0.019767325,-0.004831192,-1.882564388,-0.030989502,0.459153946,0.562774571,-0.023029776,-1.233216887,-0.09761064,-0.227497604,-0.034913982,-0.663654506,-0.407534434,-0.314678007,0.068119732,0.778922375,0.455444789,2.295459192,-0.027711018,0.759398494,0.252706513,-0.016235593,0.26728648,-0.422870022,-0.637086633,-0.838291964,-0.234959754,2.018258793,1.715390597,0.749666159,0.784854055,-0.750018047,0.012872622,-0.044953915,-0.011784947,0.796751281
0,0.894737533,-0.615759797,-0.754994909,0.257331968,-0.150673236,-0.820479557,0.103090649,-0.022725803,0.007896638,0.021585627,-0.004438228,1.288009274,-0.016900084,-0.153219476,1.552515578,-0.023397044,-1.476994642,0.25845859,-0.227497604,0.2638715,1.597251932,-0.407534434,-0.21645559,0.139048179,1.299876867,1.433602751,0.410043031,-0.023598326,1.032185734,0.68762584,-0.014722696,0.806840515,-0.422870022,-0.637086633,-0.838291964,-0.248174376,0.720508713,0.88841317,0.107995331,0.244197504,-0.94226785,0.015860613,-0.045031297,-0.012202934,1.481687174
0,0.652331032,-0.615759797,0.10316859,2.698158574,-0.150673236,0.311101955,0.3669845,-0.024007317,0.009223224,0.020343813,-0.004530638,0.449851123,-0.023258385,0.508212674,1.019375735,-0.017061659,-1.598326949,-0.12141436,-0.227497604,-0.632484945,-0.657755147,2.654593857,-0.555769395,-0.14604958,0.079678466,-0.563954398,1.156464427,-0.035808027,-0.143578065,0.240503618,0.0111205,-0.663042353,-0.422870022,-0.637086633,-0.838291964,-0.201464773,-0.860829156,-1.066107887,1.297505174,-0.354815402,-0.86421021,-0.078898078,-0.043863821,-0.005998522,2.04248522
0,-0.60964913,0.887684902,0.187452505,-0.679121446,-0.150673236,-0.03584863,-1.043683369,-0.018018683,0.093948309,0.0502872,3.13995883531948e-05,0.844884678,0.090179492,-1.149455927,-0.212374274,0.037171685,0.42814521,-0.068347905,-0.227497604,1.4739527,-0.663654506,-0.407534434,1.12294101,-0.017340397,1.875932092,1.388219105,-0.807063747,-0.026530099,1.07376211,-0.293544554,-0.016846028,-0.353912167,-0.422870022,-0.637086633,-0.673067937,-0.248174376,-0.436388086,-0.17377199,-1.552116096,-0.270677829,-0.172650641,0.036398314,-0.031284826,0.049374752,-0.445772473
0,-0.477677348,-0.615759797,-0.754994909,0.30321493,-0.150673236,-0.820479557,0.052640354,-0.029619381,-0.005352277,-0.022131112,-0.008507807,0.188785469,-0.049125111,0.286157378,-0.047423209,-0.090301158,-0.723398569,-0.12215246,-0.227497604,-0.722120589,-0.663654506,2.290054774,-0.542375429,-0.273720785,-0.155965965,-0.380553875,0.97897538,-0.020713811,-0.073697261,-0.233496676,-0.032494617,-0.449778959,-0.422870022,-0.637086633,-0.838291964,-0.113667977,-0.127900343,-0.077328833,0.534125298,-0.079617459,-0.390714455,-0.062737302,-0.050237027,-0.042752899,0.111567969
0,-0.840599748,0.21159786,-0.579531122,1.215519416,-0.150673236,-0.820479557,1.129560116,-0.028134284,-0.001253914,9.86669664906621e-05,-0.007875404,-0.24059883,-0.042044276,1.254421748,0.258523803,0.907598489,-0.269793842,-0.113442334,-0.227497604,4.431928967,-0.663654506,-0.407534434,2.154276392,-0.260573072,0.517431109,0.63779898,-0.251417568,-0.018691127,-0.737843337,-0.142693943,-0.026899308,-0.215991736,0.539423271,0.040196247,-0.34160624,0.06098643,0.139782156,0.030372684,2.083392983,0.057567677,-0.620995156,0.040295235,-1.572382971,0.362770352,-0.188749948
0,-0.471262053,1.103785783,-0.754994909,-0.314157653,-0.150673236,0.787251713,-0.174385975,-0.019506133,0.020614321,0.063644725,0.002217942,0.446416048,-0.010325022,-0.031863675,-0.465806959,0.062605042,1.152243061,-0.126237587,-0.227497604,0.18917513,-0.663654506,-0.407534434,0.377343569,-0.182032792,-0.057567079,0.186954609,-0.667234153,0.200770545,0.608884661,-0.114256405,-0.016990224,-0.558955986,-0.422870022,2.238395069,-0.098331599,-0.015631546,-0.182360514,-0.095084787,-0.233005022,-0.118703233,0.542125958,0.043429491,-0.026651019,0.065627965,-0.598276415
0,0.004386243,-0.563586871,-0.442761314,0.214283879,-0.150673236,-0.590388897,1.057765465,-0.018554117,0.013924581,0.030008031,-0.003095775,-1.882564388,0.028186053,0.418702012,-0.478234542,-0.010818091,0.286219804,-0.126133449,-0.227497604,-0.393456559,-0.663654506,3.023183373,-0.310213352,0.023832702,-0.464006663,-0.830543938,0.048354127,0.166202335,-0.0213194,0.350388239,0.139634597,-0.970293971,-0.422870022,-0.637086633,-0.838291964,0.044620569,1.066758087,0.29803131,1.038213817,0.639676458,0.60330798,-0.009234238,-0.043410648,-0.003647628,-0.405471193
0,0.222506271,-0.615759797,-0.754994909,0.774014023,-0.150673236,-0.334893905,0.050699958,-0.021291308,0.018125602,0.041775959,-0.002516811,1.037248843,0.027535772,0.300788929,0.734268291,-0.023366438,-1.391282829,-0.112112293,-0.227497604,-0.005035433,-0.663654506,-0.407534434,-0.332536629,-0.124598049,0.294578119,0.270517196,0.726730553,-0.022309587,0.773373473,0.0942218,-0.005464916,-0.32067306,-0.422870022,-0.637086633,-0.838291964,-0.248174376,1.187497654,1.248805003,0.656126617,0.432208946,-0.800706103,0.118404861,-0.045028466,-0.012187628,1.191382866
0,-0.222898492,2.005235171,1.248663618,0.452413304,-0.150673236,-0.313118763,0.258322326,-0.029333423,0.003759404,0.012187917,-0.005728424,1.102515257,-0.065165372,0.346404939,-0.034095578,-0.010389611,-0.618206798,-0.117191296,-0.227497604,-0.423335108,-0.663654506,-0.407534434,-0.395041803,-0.18030283,-0.033501927,-0.360350106,0.926374636,-0.024381947,-0.349112632,0.21036212,-0.005958301,-0.68013876,-0.422870022,-0.637086633,-0.838291964,-0.084207052,1.136534583,0.557274501,0.748624382,0.508469093,-0.40439627,-0.172377801,-0.043932455,-0.006357327,0.025985518
0,0.280243925,-0.615759797,-0.754994909,0.246307457,-0.150673236,-0.51127255,0.070103917,-0.023416573,0.007498961,0.059344687,0.006340368,0.339928742,-0.018200646,0.376959059,0.527049597,-0.023611284,-1.063462971,-0.084270034,-0.227497604,0.054721663,1.791838142,-0.407534434,-0.270031454,-0.221475928,0.709421985,0.78128149,0.939999638,-0.021323519,0.608572509,0.310279893,-0.025455022,0.916250096,-0.422870022,-0.637086633,-0.838291964,-0.248174376,0.478051817,0.352674194,0.361488649,0.173408588,-0.737853738,0.006913816,-0.045080077,-0.012466929,0.498601927
0,-0.361285569,1.174790358,0.995811873,-0.34124645,-0.150673236,0.200048734,-0.283048149,-0.021290131,0.011714933,0.026974378,-0.003677397,-1.654475448,-0.007362632,-0.222504171,0.34243595,-0.006288444,-0.379994745,0.076635732,-0.227497604,0.473021337,-0.457640218,-0.407534434,0.091605628,1.083953494,0.588892638,1.322940746,-0.684908882,-0.011901263,-0.113903971,0.189061377,-0.004906298,-0.536955735,-0.422870022,-0.637086633,-0.267272322,-0.058633282,-0.645922048,-0.304619261,-0.418257685,-0.334964722,-0.663236391,0.048037323,-0.041711685,0.004893609,-0.129860388
0,-0.976695647,-0.312292418,-0.702892125,-0.810890594,-0.150673236,-0.820479557,-1.290113657,-0.039327817,-0.009239343,-0.027655953,-0.011801497,0.205960841,-0.141175975,-1.645637624,-0.139054997,-0.091770233,1.254651981,-0.091900415,-0.227497604,5.178892671,-0.663654506,-0.407534434,3.797269554,-0.716937082,0.740074346,1.610996173,-0.681820492,-0.00127409,-0.290526886,-0.55851677,-0.04786037,-0.340967042,-0.28296465,0.102577565,-0.677798277,0.440267339,-0.141683242,-0.085563626,-1.934496751,-0.084781976,-0.282324208,0.024089561,-0.055259771,-0.077603426,-0.614622442
