y,x37,x49,x51,x58,x62,x69,x73,x75,x81,x82,x86
0,-0.206344837,-0.095909896,-0.036369981,-0.070611996,-0.09109537,0.394820292,-0.838291964,-0.013538258,-0.509371341,-0.035838582,0.660523534
0,-0.679429522,-0.578092672,-0.234623641,-0.070611996,-0.09109537,-0.536818034,-0.838291964,-0.013538256,-0.51753035,-0.035838582,0.062969902
0,-0.255323017,0.11839356,0.322770157,-0.070611996,-0.09109537,0.173029723,-0.838291964,-0.013538258,-0.673906839,-0.035838582,0.236041217
0,-0.111727901,-0.506658187,-0.200716383,-0.070611996,-0.09109537,-0.379509454,-0.838291964,-0.013538257,-0.600602475,-0.035838582,0.425524615
0,-0.245304753,-0.493264221,-0.259535095,-0.070611996,-0.09109537,0.777035686,2.425642794,-0.013538258,-0.150074611,-0.035838582,1.441954639
0,-0.484629946,-0.372718527,-0.074429147,-0.070611996,-0.09109537,0.481269954,0.820705931,-0.013538259,-0.350411002,-0.035838582,0.529961704
0,-1.245461432,-0.528981463,-0.319737777,-0.070611996,-0.09109537,1.319264449,1.604590883,-0.013538259,-0.718151692,-0.035838582,1.036680422
0,-1.495918029,-0.466476289,0.130052376,-0.070611996,-0.09109537,-0.422970607,-0.246999435,-0.013538256,-0.707592148,-0.035838582,0.67913591
0,1.176732151,0.555929783,-0.137745761,-0.070611996,-0.09109537,1.608937046,-0.246999435,-0.013538259,0.183194338,-0.035838582,0.639279899
0,-1.397405101,-0.278960765,0.42864384,-0.070611996,-0.09109537,-0.085545174,2.091140164,-0.013538259,-0.748488821,-0.035838582,0.695385873
0,-0.826920629,-0.247708177,-0.066471322,-0.070611996,-0.09109537,1.06031861,-0.838291964,-0.013538258,-0.508734824,-0.035838582,1.724164613
0,-0.10950162,-0.171809037,-0.222859898,-0.070611996,-0.09109537,0.272560396,-0.28078758,-0.013538257,-0.050750575,-0.035838582,0.149813333
0,-0.683882083,-0.238778867,-0.280640633,-0.070611996,-0.09109537,1.955876389,2.185746968,-0.013538261,-0.590891356,-0.035838582,0.267657696
0,-0.18742145,-0.046798687,-0.203830315,-0.070611996,-0.09109537,0.500183903,0.229413402,-0.013538259,-0.259473486,-0.035838582,0.446596319
0,-0.122859305,-0.073586619,-0.187914663,-0.070611996,-0.09109537,1.656267097,1.739743461,-0.01353826,-0.407824018,-0.035838582,1.073208178
0,-1.055114418,-0.627203881,-0.278910671,-0.070611996,-0.09109537,-0.185277492,-0.838291964,-0.013538258,-0.906342628,-0.035838582,0.537408657
0,-1.229877466,-0.770072851,-0.624903097,-0.070611996,-0.09109537,1.331371926,-0.838291964,-0.013538256,-0.208004388,-0.035838582,1.786339573
0,2.598212484,5.181312707,-0.168539087,-0.070611996,-0.09109537,-0.44076706,1.138314489,-0.013538261,0.432750922,-0.035838582,-0.669000866
0,-0.431199205,-0.292354731,-0.062665405,-0.070611996,-0.09109537,0.046844298,-0.838291964,-0.013538258,-0.594595805,-0.035838582,1.721206425
0,-0.622102789,-0.515587497,-0.067855291,-0.070611996,-0.09109537,-0.57362978,-0.196317218,-0.013538257,0.231451735,-0.035838582,0.166789843
0,-0.730077411,-0.48433491,0.013798921,-0.070611996,-0.09109537,1.515920504,0.810569487,-0.013538259,-0.8069536,-0.035838582,2.524378814
0,-1.307797296,-0.546840085,-0.08619289,-0.070611996,-0.09109537,0.440189724,-0.838291964,-0.013538258,-0.694406967,-0.035838582,1.751179597
0,-0.350496524,-0.537910774,0.505454158,-0.070611996,-0.09109537,-0.730863088,-0.838291964,-0.013538259,-0.866310885,-0.035838582,0.651097351
0,0.694185773,0.895243588,-0.280294641,-0.070611996,-0.09109537,-0.008246998,-0.520683406,-0.01353826,-0.151620744,-0.035838582,-0.622049567
0,0.463209133,-0.390577148,-0.177880883,-0.070611996,-0.09109537,0.256129871,1.526878151,-0.013538257,0.518329898,-0.035838582,1.010796603
0,0.054130024,-0.403971114,-0.163003208,-0.070611996,-0.09109537,0.104111339,-0.838291964,-0.013538256,0.232748513,-0.035838582,1.093203303
0,1.56020903,-0.448617667,-0.225281845,-0.070611996,-0.09109537,-0.263121727,1.709334131,-0.013538254,1.979157273,-0.035838582,0.515646853
0,-1.26605453,-0.493264221,-0.104184496,-0.070611996,-0.09109537,-0.086723002,0.432142269,-0.013538258,-0.879903954,-0.035838582,0.725491754
0,0.381393311,-0.622739225,-0.303476133,-0.070611996,-0.09109537,-0.318473598,-0.186180775,-0.013538256,-0.184309484,-0.035838582,0.0971144
0,0.717561722,0.832738413,-0.062319412,-0.070611996,-0.09109537,0.788997659,2.14182238,-0.013538259,0.115766396,-0.035838582,-0.132526821
0,0.132049854,-0.341465939,-0.135669807,-0.070611996,-0.09109537,1.2934373,0.996404282,-0.013538258,-0.641656676,-0.035838582,2.654799742
0,0.563391772,0.435384089,0.075385573,-0.070611996,-0.09109537,0.064888855,-0.233484177,-0.01353826,0.132182514,-0.035838582,-0.062596777
0,-0.00764927,-0.167344381,-0.191374587,-0.070611996,-0.09109537,2.82705812,1.25319418,-0.013538258,-0.276065412,-0.035838582,2.141086166
0,-0.600953121,-0.515587497,0.192677005,-0.070611996,-0.09109537,-0.50487695,0.263201547,-0.013538257,0.145053021,-0.035838582,1.209859904
0,-0.155696948,-0.270031454,-0.042597844,-0.070611996,-0.09109537,0.361837315,-0.838291964,-0.013538257,-0.111351131,-0.035838582,0.792732434
0,-1.879394909,-0.667385779,-0.069239261,-0.070611996,-0.09109537,0.094951083,-0.838291964,-0.013538259,-1.044905838,-0.035838582,2.476824692
0,-0.972185456,-0.600415949,1.74099311,-0.070611996,-0.09109537,0.928748481,-0.838291964,-0.013538261,-0.574278762,-0.035838582,3.574713606
0,-1.484230055,-0.805790094,-1.332111615,-0.070611996,-0.09109537,1.188533202,-0.838291964,-0.013538261,-0.797990747,-0.035838582,1.147098522
0,-1.355662335,-0.511122842,-0.126674004,-0.070611996,-0.09109537,-0.012109333,-0.838291964,-0.013538259,-0.838775324,-0.035838582,1.122482921
0,-1.024503056,-0.064657309,2.580024743,-0.070611996,-0.09109537,0.18410109,1.560666295,-0.013538261,-0.581652091,-0.035838582,0.306476169
0,-1.052331567,-0.292354731,-0.045019791,-0.070611996,-0.09109537,2.246391963,-0.838291964,-0.013538259,-0.697359464,-0.035838582,2.210092773
0,-0.555314363,-0.569163361,-0.191374587,-0.070611996,-0.09109537,-0.319825043,-0.838291964,-0.013538259,-0.837377706,-0.035838582,0.266563717
0,-2.01074548,-0.810254749,-1.489192176,-0.070611996,-0.09109537,-0.137183509,-0.838291964,-0.013538261,-1.124864764,-0.035838582,-0.466110634
0,-1.269950521,-0.377183182,0.011722967,-0.070611996,-0.09109537,0.474886899,-0.838291964,-0.013538256,-0.225161699,-0.035838582,0.599474813
0,-0.72673799,-0.497728876,-0.222513906,-0.070611996,-0.09109537,-0.246955191,-0.838291964,-0.013538257,-0.577317164,-0.035838582,0.204049489
0,-0.152357526,-0.28342542,-0.308320027,-0.070611996,-0.09109537,2.04919226,2.185746968,-0.013538259,-0.182998794,-0.035838582,1.099095411
0,0.550034087,0.444313399,-0.047787731,-0.070611996,-0.09109537,1.451342204,0.905176292,-0.013538259,0.030247407,-0.035838582,0.612678469
0,-1.386830267,-0.055727998,0.037326406,-0.070611996,-0.09109537,-0.047709916,-0.838291964,-0.013538259,-0.999363429,-0.035838582,-0.16800111
0,-0.947696366,-0.466476289,-0.0491717,-0.070611996,-0.09109537,0.197821414,-0.838291964,-0.013538259,-0.685815747,-0.035838582,1.411535219
0,-0.793526416,-0.211990935,-0.182032792,-0.070611996,-0.09109537,0.075149403,-0.838291964,-0.013538258,-0.525740508,-0.035838582,0.382042125
0,0.538346112,-0.479870255,-0.189990618,-0.070611996,-0.09109537,1.000595577,-0.838291964,-0.013538258,0.17137546,-0.035838582,2.485657089
0,-0.427303213,-0.229849556,-0.208328216,-0.070611996,-0.09109537,1.672645456,2.121549494,-0.01353826,-0.498236083,-0.035838582,1.212508678
0,-1.314476139,-0.743284919,-0.490658036,-0.070611996,-0.09109537,0.00826159,-0.838291964,-0.013538257,-0.706868681,-0.035838582,2.334237188
0,-0.987769422,-0.61827457,-0.236353603,-0.070611996,-0.09109537,0.001416672,-0.838291964,-0.01353826,-0.762352627,-0.035838582,2.53462557
0,-1.720215827,-0.573628017,-0.345687209,-0.070611996,-0.09109537,0.322547852,-0.838291964,-0.013538261,-1.02499914,-0.035838582,0.663412048
0,-0.151244386,-0.645062502,-0.046403761,-0.070611996,-0.09109537,-0.299751353,-0.838291964,-0.013538257,0.021215476,-0.035838582,1.627440318
0,-0.229720787,0.11839356,0.384702802,-0.070611996,-0.09109537,0.771414712,0.405111753,-0.01353826,-0.447771889,-0.035838582,0.940922184
0,0.132049854,0.430919433,-0.105914458,-0.070611996,-0.09109537,-0.047431071,-0.203074847,-0.013538256,0.63334047,-0.035838582,0.231743734
0,-1.941174203,-0.787931473,-0.88924131,-0.070611996,-0.09109537,0.220402924,-0.838291964,-0.01353826,-1.112851238,-0.035838582,1.602573123
0,-1.376255433,-0.337001284,-0.240159519,-0.070611996,-0.09109537,0.281002268,-0.701112097,-0.013538255,-0.404406842,-0.035838582,0.40263775
0,-0.452905443,-0.600415949,-0.676109976,-0.070611996,-0.09109537,4.046330501,-0.838291964,-0.013538259,-0.614734934,-0.035838582,0.311008809
0,-1.9094497,-0.756678885,-0.519721399,-0.070611996,-0.09109537,0.84736551,-0.838291964,-0.013538261,-1.115443305,-0.035838582,2.224822112
0,-1.362897748,-0.140556449,-0.131517898,-0.070611996,-0.09109537,0.957102652,0.462551599,-0.013538259,-0.451776723,-0.035838582,0.090999653
0,0.870061962,0.104999594,0.045630224,-0.070611996,-0.09109537,0.101430197,2.378339392,-0.013538256,-0.116563254,-0.035838582,1.288330871
0,-0.388899869,-0.006616789,-0.226319822,-0.070611996,-0.09109537,1.58489718,0.972752581,-0.013538259,-0.354992701,-0.035838582,0.911677594
0,1.435537302,1.176516874,0.142508104,-0.070611996,-0.09109537,1.018810434,-0.758889824,-0.013538261,0.088708885,-0.035838582,0.985794549
0,-0.479620814,0.6541522,0.121748558,-0.070611996,-0.09109537,-0.430133993,-0.277408765,-0.013538258,-0.302556945,-0.035838582,-0.339452209
0,1.99544694,0.515747885,-0.126328011,-0.070611996,-0.09109537,1.748353724,0.276716804,-0.013538258,0.788477171,-0.035838582,0.694975
1,1.40436937,-0.310213352,-0.42145955,-0.070611996,-0.09109537,-0.356789492,0.357808351,-0.013538256,2.636479978,-0.035838582,-1.372919079
0,0.426475499,-0.604880604,-0.256075171,-0.070611996,-0.09109537,-0.677988548,0.942343251,-0.013538258,0.453912859,-0.035838582,-0.397850924
0,-1.208171227,-0.75221423,-0.647392604,-0.070611996,-0.09109537,0.266985594,0.503097372,-0.013538259,-0.239500873,-0.035838582,-1.272235671
0,-0.672194109,-0.6852444,-0.252615247,-0.070611996,-0.09109537,-0.722774057,-0.838291964,-0.013538257,-0.761104041,-0.035838582,-0.182600283
0,0.19772514,-0.537910774,-0.112834307,-0.070611996,-0.09109537,-0.442878063,-0.838291964,-0.013538258,0.626786083,-0.035838582,-0.053285083
0,0.241137617,-0.444153012,-0.234277648,-0.070611996,-0.09109537,-0.714116569,-0.838291964,-0.013538257,-0.263845206,-0.035838582,-0.514038452
0,-1.052331567,-0.569163361,0.533825537,-0.070611996,-0.09109537,-0.562573647,-0.838291964,-0.013538256,-0.59796266,-0.035838582,0.536191133
0,0.808839238,-0.622739225,-0.847376226,-0.070611996,-0.09109537,0.126220899,-0.838291964,-0.013538256,0.264844789,-0.035838582,-1.19336323
0,-0.593161138,-0.578092672,0.603716007,-0.070611996,-0.09109537,-0.761615434,-0.838291964,-0.013538257,-0.752108907,-0.035838582,0.478253128
0,0.406438971,-0.381647837,-0.234277648,-0.070611996,-0.09109537,-0.407612458,0.820705931,-0.013538257,0.270891253,-0.035838582,-0.306576172
0,0.945198941,-0.390577148,-0.591341831,-0.070611996,-0.09109537,0.633780375,-0.838291964,-0.013538256,0.132377232,-0.035838582,0.034380387
0,-0.738425965,-0.479870255,-0.267838913,-0.070611996,-0.09109537,-0.158268757,2.165474081,-0.013538256,0.077902951,-0.035838582,-0.600902574
0,-1.435808446,-0.479870255,1.676984512,-0.070611996,-0.09109537,-0.435975848,-0.838291964,-0.013538261,-1.00822199,-0.035838582,1.316720012
0,-0.337695409,-0.377183182,0.363943256,-0.070611996,-0.09109537,0.55161842,-0.838291964,-0.013538261,-0.548913572,-0.035838582,0.515177707
0,-1.654540541,-0.515587497,0.69678797,-0.070611996,-0.09109537,-0.357998511,-0.838291964,-0.01353826,-0.970385457,-0.035838582,0.72462923
0,0.537232972,-0.466476289,0.12486249,-0.070611996,-0.09109537,-0.651959369,-0.628129705,-0.013538256,-0.056636212,-0.035838582,0.095306086
0,0.468774835,0.555929783,-0.209020201,-0.070611996,-0.09109537,0.85158361,-0.15915026,-0.01353826,-0.226539769,-0.035838582,-0.561361775
0,0.229449642,-0.502193531,-0.17891886,-0.070611996,-0.09109537,-0.618324047,0.628113507,-0.013538259,-1.007154067,-0.035838582,-0.176301999
0,-1.693500456,-0.569163361,0.580188522,-0.070611996,-0.09109537,-0.23110528,-0.838291964,-0.013538261,-0.988991646,-0.035838582,1.021118721
0,-0.137330131,-0.261102143,-0.059897466,-0.070611996,-0.09109537,-0.690380758,1.219406036,-0.013538256,-0.336496054,-0.035838582,0.029725494
0,-0.013214972,-0.591486638,-0.318353808,-0.070611996,-0.09109537,-0.646947163,1.861380781,-0.013538254,0.121858031,-0.035838582,-0.804595689
0,0.564504913,-0.55130474,-0.278218686,-0.070611996,-0.09109537,-0.639936874,-0.838291964,-0.013538255,0.891354312,-0.035838582,-0.64834836
0,-1.288317339,0.109464249,1.040012456,-0.070611996,-0.09109537,-0.662038113,2.469567382,-0.013538259,-0.821679507,-0.035838582,0.123337643
0,-0.967176324,-0.109303862,9.792928842,-0.070611996,-0.09109537,-0.570694849,-0.838291964,-0.013538261,-0.680653071,-0.035838582,1.334838148
0,-0.630451343,-0.368253871,0.533825537,-0.070611996,-0.09109537,0.203527404,-0.838291964,-0.01353826,-0.828445995,-0.035838582,0.732000899
0,0.797707833,-0.332536629,-0.092074761,-0.070611996,-0.09109537,-0.511094978,1.320770469,-0.013538259,-0.210189929,-0.035838582,0.09739638
0,-0.840278314,-0.332536629,2.257559802,-0.070611996,-0.09109537,-0.58818004,-0.838291964,-0.013538261,-0.715423826,-0.035838582,0.428355523
0,-0.856418851,-0.198596969,0.091301225,-0.070611996,-0.09109537,0.665665009,-0.838291964,-0.01353826,-0.6606264,-0.035838582,0.587583109
0,-1.224868334,-0.421829735,-0.05193964,-0.070611996,-0.09109537,-0.389818185,0.165215928,-0.013538256,-0.428865187,-0.035838582,0.029487362
0,-1.186464989,-0.109303862,1.093987274,-0.070611996,-0.09109537,-0.02345728,-0.838291964,-0.01353826,-0.806275688,-0.035838582,0.258866045
0,-1.129694827,-0.211990935,0.546281264,-0.070611996,-0.09109537,0.628658503,-0.838291964,-0.01353826,-0.685443027,-0.035838582,1.133346082
0,-0.017667534,0.212151322,0.011722967,-0.070611996,-0.09109537,2.044872767,-0.439591859,-0.013538258,-0.166609549,-0.035838582,0.837868418
0,0.395307567,0.279121152,0.177799331,-0.070611996,-0.09109537,0.17017181,-0.838291964,-0.01353826,-0.083521337,-0.035838582,0.686362419
0,-0.396691852,-0.314678007,-0.022530284,-0.070611996,-0.09109537,-0.505782671,0.256443918,-0.013538256,0.872089802,-0.035838582,0.270565345
0,-0.790743565,-0.537910774,0.00930102,-0.070611996,-0.09109537,-0.589119223,2.364824134,-0.013538255,-0.190113911,-0.035838582,0.074962821
0,-1.721328967,-0.470940944,-0.055745556,-0.070611996,-0.09109537,0.504129699,-0.838291964,-0.013538261,-1.049451628,-0.035838582,0.966652132
0,-0.308197187,-0.779002162,-1.31861791,-0.070611996,-0.09109537,-0.481329597,-0.838291964,-0.013538255,-0.507967627,-0.035838582,-10.31783082
0,-1.634504013,-0.689709055,-1.119672266,-0.070611996,-0.09109537,1.324219785,0.803811858,-0.013538261,-0.893645526,-0.035838582,0.727835214
0,-1.725224959,-0.75221423,-0.665384211,-0.070611996,-0.09109537,3.804836042,-0.838291964,-0.01353826,-1.021193158,-0.035838582,2.151055506
0,0.203290842,0.484495297,-0.130133928,-0.070611996,-0.09109537,0.769846614,2.006669802,-0.013538261,-0.36689663,-0.035838582,-0.263590342
0,-0.642139317,-0.158415071,0.243883884,-0.070611996,-0.09109537,0.628841268,-0.838291964,-0.01353826,-0.426298468,-0.035838582,0.878192667
0,-0.858088561,-0.591486638,-0.167847102,-0.070611996,-0.09109537,-0.564035353,-0.838291964,-0.013538255,-0.326101618,-0.035838582,0.41460757
0,-0.543626389,-0.305748697,0.030060565,-0.070611996,-0.09109537,0.333735376,-0.838291964,-0.01353826,-0.704624163,-0.035838582,0.638606476
0,-1.607788643,-0.569163361,-0.47993227,-0.070611996,-0.09109537,1.013631412,-0.838291964,-0.013538261,-0.951020437,-0.035838582,0.627698151
0,-1.567715587,-0.162879726,1.004375236,-0.070611996,-0.09109537,-0.190891728,-0.838291964,-0.013538261,-0.947071705,-0.035838582,0.899042833
0,1.273575369,7.047538636,0.896425599,-0.070611996,-0.09109537,0.486714985,-0.651781406,-0.013538261,0.014184948,-0.035838582,-0.539277492
0,0.670809824,-0.645062502,-0.263341012,-0.070611996,-0.09109537,-0.710381048,1.692440059,-0.013538254,-0.126030272,-0.035838582,-0.455301169
0,-0.228607646,-0.680779745,-0.045019791,-0.070611996,-0.09109537,-0.841905636,-0.838291964,-0.013538255,0.48824849,-0.035838582,0.553185619
0,1.129423683,2.770398828,-0.179610845,-0.070611996,-0.09109537,1.436559158,-0.307818095,-0.013538261,0.242305572,-0.035838582,-0.421077012
0,0.303473481,1.216698772,0.048744156,-0.070611996,-0.09109537,2.493548534,1.334285727,-0.013538261,-0.35271736,-0.035838582,0.42951157
0,-1.014484792,0.060353041,0.133858293,-0.070611996,-0.09109537,0.257095399,-0.838291964,-0.01353826,-0.787695689,-0.035838582,1.137333046
0,-0.140669552,0.480030642,0.088879278,-0.070611996,-0.09109537,1.358442451,-0.838291964,-0.013538261,-0.504790138,-0.035838582,0.647627084
0,1.115509427,1.176516874,0.149427952,-0.070611996,-0.09109537,-0.410171175,1.92895707,-0.013538261,-0.051646269,-0.035838582,0.024505696
0,0.191602867,-0.100374551,-0.048825708,-0.070611996,-0.09109537,0.433784767,-0.838291964,-0.013538257,-0.638952444,-0.035838582,0.067905625
0,0.742050812,-0.310213352,-0.2730288,-0.070611996,-0.09109537,-0.506237705,-0.838291964,-0.013538255,0.29236048,-0.035838582,-0.581823723
0,0.449851448,-0.716496987,-0.414885694,-0.070611996,-0.09109537,-0.016628095,-0.838291964,-0.013538256,0.267234051,-0.035838582,-6.694985859
0,0.829432336,-0.225384901,-0.442911081,-0.070611996,-0.09109537,-0.233066621,-0.838291964,-0.013538259,0.224131362,-0.035838582,-0.789059983
0,-0.625998781,-0.136091794,-0.146741564,-0.070611996,-0.09109537,0.995589695,-0.838291964,-0.013538261,-0.625937822,-0.035838582,0.720202414
0,-1.825964168,-0.787931473,-0.566776369,-0.070611996,-0.09109537,0.279971549,-0.838291964,-0.013538261,-1.034458262,-0.035838582,3.597278591
0,-1.919467964,-0.792396128,-1.454938926,-0.070611996,-0.09109537,-0.210079825,-0.348363869,-0.01353826,-0.229274583,-0.035838582,-0.23597769
0,-0.388899869,-0.252172833,-0.143973625,-0.070611996,-0.09109537,-0.429455119,0.986267839,-0.01353826,0.0890279,-0.035838582,-0.246861486
0,0.114239607,-0.261102143,0.089917255,-0.070611996,-0.09109537,1.04845442,-0.707869726,-0.013538259,-0.484711167,-0.035838582,0.375727506
0,0.912917868,-0.528981463,-0.399316035,-0.070611996,-0.09109537,-0.707826572,1.885032482,-0.013538255,0.804418181,-0.035838582,-1.2415752
0,1.704360716,-0.229849556,-0.479240286,-0.070611996,-0.09109537,0.160656869,1.320770469,-0.013538255,3.916117015,-0.035838582,-1.870621588
0,0.675818956,-0.399506459,-0.660540317,-0.070611996,-0.09109537,-0.202047762,-0.838291964,-0.01353826,-0.162545425,-0.035838582,-0.708140415
0,-1.082386358,-0.524516808,-0.161273246,-0.070611996,-0.09109537,-0.543183962,2.08100372,-0.013538259,-0.629623281,-0.035838582,-0.143145348
0,0.801603825,-0.189667658,-0.332193505,-0.070611996,-0.09109537,-0.389566471,2.131685937,-0.013538258,-0.814767597,-0.035838582,-0.836063544
0,0.400873269,-0.61827457,-0.551552702,-0.070611996,-0.09109537,-0.3080768,-0.838291964,-0.013538256,-0.874216727,-0.035838582,-2.022519929
0,-0.865323974,-0.430759046,-1.109638485,-0.070611996,-0.09109537,0.360436488,0.503097372,-0.013538261,-0.55952704,-0.035838582,-1.577925856
0,-1.493135178,-0.332536629,0.82238322,-0.070611996,-0.09109537,0.257411386,1.996533359,-0.01353826,-0.978110782,-0.035838582,1.380315802
0,-1.505936293,-0.569163361,0.00930102,-0.070611996,-0.09109537,-0.219310761,-0.838291964,-0.013538259,-0.979816274,-0.035838582,0.898451865
0,-1.323937832,-0.256637488,0.537631454,-0.070611996,-0.09109537,0.203466581,-0.838291964,-0.013538258,-0.711003208,-0.035838582,1.363278411
0,-0.511345316,-0.002152134,0.500264272,-0.070611996,-0.09109537,0.533184953,-0.511222725,-0.01353826,-0.772914742,-0.035838582,0.973056406
0,0.075279692,-0.502193531,-0.272682807,-0.070611996,-0.09109537,-0.460330718,0.51661263,-0.013538256,1.490552157,-0.035838582,-0.450317789
0,-1.490352327,-0.435223701,0.932062819,-0.070611996,-0.09109537,0.527883303,-0.838291964,-0.013538261,-0.90841805,-0.035838582,1.738250704
0,-0.754009931,-0.113768517,0.027638618,-0.070611996,-0.09109537,0.450994767,0.506476187,-0.01353826,-0.628327864,-0.035838582,0.295958668
0,-0.978307728,-0.377183182,-0.018724367,-0.070611996,-0.09109537,0.058166545,-0.838291964,-0.013538259,-0.781304835,-0.035838582,1.188983083
0,-0.689447786,0.417525467,0.654230901,-0.070611996,-0.09109537,-0.179638543,-0.838291964,-0.013538261,-0.650824635,-0.035838582,-0.043713428
0,-0.67553353,-0.073586619,0.035942436,-0.070611996,-0.09109537,1.826991455,-0.838291964,-0.013538261,-0.527554105,-0.035838582,1.872698077
0,-0.937121532,-0.167344381,0.977041834,-0.070611996,-0.09109537,0.467099511,-0.838291964,-0.013538259,-0.730752557,-0.035838582,1.410069593
0,-0.693343777,-0.220920245,0.001689186,-0.070611996,-0.09109537,0.881074626,-0.838291964,-0.013538261,-0.668887292,-0.035838582,1.028664785
0,0.269522698,-0.466476289,-0.085500905,-0.070611996,-0.09109537,-0.734981932,2.358066505,-0.013538255,1.073779612,-0.035838582,0.484472136
0,-0.210240829,-0.296819386,0.063275838,-0.070611996,-0.09109537,-0.483779707,-0.838291964,-0.013538257,-0.103975146,-0.035838582,1.00958516
0,-0.930442689,-0.439688357,-0.157813322,-0.070611996,-0.09109537,-0.014074558,0.313883763,-0.013538258,-0.349060557,-0.035838582,0.403883323
0,-1.199822674,-0.359324561,0.041132323,-0.070611996,-0.09109537,1.498619122,-0.838291964,-0.01353826,-0.798000924,-0.035838582,1.372967177
0,-0.681655802,0.087140973,0.244921862,-0.070611996,-0.09109537,0.336762188,-0.838291964,-0.01353826,-0.644673495,-0.035838582,0.59428377
0,0.555599789,-0.493264221,-0.155045383,-0.070611996,-0.09109537,-0.777922931,-0.838291964,-0.013538256,0.87984473,-0.035838582,-0.319592268
0,0.01739639,0.163040113,-0.186184701,-0.070611996,-0.09109537,0.864825464,2.331035989,-0.01353826,-0.32072789,-0.035838582,0.176421582
0,-0.72785113,0.042494419,0.2660274,-0.070611996,-0.09109537,0.540458096,1.662030729,-0.01353826,-0.712037699,-0.035838582,0.759710871
0,-1.366793739,-0.470940944,-0.293788345,-0.070611996,-0.09109537,0.434068919,-0.838291964,-0.01353826,-0.883975497,-0.035838582,0.094176383
0,-1.11188458,-0.506658187,-0.694793567,-0.070611996,-0.09109537,2.991972318,-0.838291964,-0.013538259,-0.380468863,-0.035838582,0.595869866
0,-1.345644071,-0.372718527,-0.175112943,-0.070611996,-0.09109537,1.716607639,1.547151037,-0.013538261,-0.655338412,-0.035838582,1.21498597
0,-1.529312242,-0.653991813,-0.192412565,-0.070611996,-0.09109537,-0.679483548,-0.838291964,-0.013538255,-0.489084349,-0.035838582,0.640832595
0,-0.930442689,0.725586685,0.6725685,-0.070611996,-0.09109537,-0.212966222,-0.007103609,-0.01353826,-0.696945888,-0.035838582,-0.419095691
0,-0.413388958,-0.796860783,-0.755688234,-0.070611996,-0.09109537,0.099429968,-0.838291964,-0.013538255,-0.010095951,-0.035838582,-4.556132377
0,1.655939107,-0.073586619,-0.192066572,14.70333398,-0.09109537,-0.559999934,-0.718681932,-0.013538255,2.247378866,-0.035838582,-0.382804491
0,0.902343034,-0.368253871,-0.297940254,-0.070611996,-0.09109537,-0.821899899,-0.609884107,-0.013538256,2.0748523,-0.035838582,-1.026470713
0,0.306256332,-0.613809915,-0.378902482,-0.070611996,-0.09109537,-0.623576925,-0.838291964,-0.013538255,0.520755532,-0.035838582,-1.641701673
0,-1.686821614,-0.595951293,-0.371290649,-0.070611996,-0.09109537,0.948321113,-0.838291964,-0.013538259,-0.990341715,-0.035838582,0.317320542
0,-0.953262068,-0.270031454,-0.096572663,-0.070611996,-0.09109537,-0.472790973,0.634871136,-0.013538261,-0.686709582,-0.035838582,-0.454343809
0,0.349112239,2.386438469,-0.127019996,-0.070611996,-0.09109537,-0.35371414,0.324020207,-0.013538261,-0.087739826,-0.035838582,-0.724762827
0,-0.10894505,3.40884454,-0.252269254,-0.070611996,-0.09109537,-0.086587229,-0.801462886,-0.013538258,-0.747975375,-0.035838582,-0.841590877
0,-1.714093554,-0.622739225,-0.291712391,-0.070611996,-0.09109537,-0.594683334,-0.597382494,-0.013538258,-0.914295121,-0.035838582,-0.508217486
1,0.161548076,-0.158415071,-0.710363226,-0.070611996,-0.09109537,4.607359424,-0.630832757,-0.013538261,-0.316894036,-0.035838582,-0.122733292
0,-1.00836252,-0.662921123,-0.334269459,-0.070611996,-0.09109537,-0.679214076,-0.838291964,-0.013538257,-0.80058262,-0.035838582,-0.379822209
0,-0.021006955,-0.301284041,-0.051247655,-0.070611996,-0.09109537,-0.737320448,-0.838291964,-0.013538257,-0.406622883,-0.035838582,0.078381064
0,-1.488682617,-0.537910774,1.396038662,-0.070611996,-0.09109537,-0.700894408,-0.838291964,-0.013538257,-0.908725741,-0.035838582,1.052645642
0,-0.236399629,-0.555769395,-0.71520712,-0.070611996,-0.09109537,0.211154965,-0.838291964,-0.013538258,-0.310949631,-0.035838582,-0.952064872
0,-0.405596975,-0.604880604,-0.426649437,-0.070611996,-0.09109537,-0.379144015,-0.838291964,-0.013538256,0.077631243,-0.035838582,-0.140713348
0,0.759304488,-0.14948576,-0.18030283,-0.070611996,-0.09109537,-0.509629871,-0.12874093,-0.013538258,0.123716038,-0.035838582,-0.335265976
0,-0.632677623,-0.395041803,-0.260919065,-0.070611996,-0.09109537,-0.537329944,-0.838291964,-0.013538258,-0.13046046,-0.035838582,-0.634280406
0,-1.577177281,-0.546840085,0.389546696,-0.070611996,-0.09109537,0.154720785,-0.838291964,-0.01353826,-0.928685493,-0.035838582,1.096859426
0,0.151529812,-0.265566799,-0.262649027,-0.070611996,-0.09109537,0.665652972,-0.838291964,-0.013538261,-0.20465296,-0.035838582,0.172648701
0,-0.627111921,0.207686667,-0.251577269,-0.070611996,-0.09109537,1.204709195,0.215898144,-0.013538261,-0.549869341,-0.035838582,-0.439139454
