x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x13,x16,x17,x18,x19,x21,x22,x23,x26,x27,x33,x37,x39,x41,x42,x43,x50,x53,x55,x60,x63,x64,x65,x72,x74,x76,x83,x86,x87,x88
0.447673894,0.796951445,0.646292912,-0.548245592,-0.547977737,0.022887315,0.025093767,0.025509854,-0.006975838,0.025321984,0.391201023,-0.278274814,-0.276383982,-0.277369335,0.61748651,-0.022111261,0.878166708,0.412196612,0.957311723,0.951698161,-0.349631561,1.554086758,-0.316222934,0.886564265,0.454574292,0.173503093,-0.013538257,0.17740364,1.905790586,0.690631075,1.150848748,0.68392852,0.957200286,-0.003494592,0.015059193,-0.248174376,0.462164133,-0.548364971,0.253507048,0.612135079
1.682728793,1.0544605,1.508968024,1.563761148,1.565973257,0.045315786,0.05041522,0.041866959,-0.012181477,0.043688707,0.715951601,0.000583434,0.00169444,0.000646048,0.377965723,-0.022111263,0.748892597,0.702112854,0.024645742,0.024330322,0.62584715,-0.531938414,-0.316222934,0.755721459,0.485008155,-0.31580182,-0.013538259,1.512751627,0.940163682,0.51705212,-0.876983857,0.648719312,-0.281169826,0.013124492,0.015090829,-0.248174376,0.778889118,1.563860063,0.161999511,-0.232786933
2.192599157,1.687126515,2.702508491,1.314481116,1.316463745,0.044647941,0.054620758,0.054682924,-0.00096092,0.059664615,6.809880979,-0.325581124,-0.323558,-0.324532658,0.397690965,-0.022111263,0.246486393,0.223520962,0.115194149,0.114505986,2.248460217,-1.903327428,-0.316222934,0.250662319,0.203494924,-0.525171445,-0.013538259,0.674560479,-0.473312394,9.607778471,1.150848748,0.06563443,-0.417118664,0.006862177,0.011110137,-0.248174376,1.417195647,1.314547924,0.196479007,-0.426022123
0.331612351,-0.298901784,0.23054587,0.018133303,0.018922551,0.020502153,0.022878263,0.023421713,-0.005357278,0.022981823,0.570428063,-0.511071655,-0.508529808,-0.509462533,-0.371593446,-0.022111263,-0.432202689,-0.386223515,0.008776238,0.008526146,0.138194338,-0.541400108,-0.088271815,-0.429838417,-0.396346695,-0.456840051,-0.013538259,0.068353892,-0.669815236,0.235456345,-1.486877567,-0.005391791,-0.318319048,0.005958479,0.008638782,0.089477046,-0.194558786,0.017946456,-0.007203049,-0.234580704
2.248628867,1.750475388,2.260777259,1.030375198,1.032096286,0.028452692,0.033093111,0.032035295,-0.004438636,0.033021217,-0.848268934,-0.412724327,-0.410457507,-0.411412465,0.572400245,-0.022111262,0.607866295,0.412196612,0.062616496,0.062144769,0.279363371,-0.628225062,-0.316222934,0.613359759,0.460955586,0.203758819,-0.013538259,1.759505446,1.656850578,-1.026087151,1.112813589,0.729740555,-0.186954426,0.000791439,0.004748021,-0.248174376,1.386410873,1.030396802,0.26065653,-0.250596153
0.955142984,0.73277986,0.614245744,-0.275137322,-0.274618051,0.024866999,0.026054473,0.024596292,-0.010278575,0.02434945,-0.457371293,-0.118927244,-0.117482027,-0.118503402,0.65130121,-0.022111261,1.903545452,1.061056772,0.025844082,0.025523729,-0.215455207,0.970801171,0.298482217,1.918243549,0.912063972,0.817810419,-0.013538259,0.764467013,1.711503193,-0.475236799,0.597173601,0.824353345,0.349191112,-0.003596825,0.009501267,-0.021726109,0.625763448,-0.275320096,0.233192527,0.229634213
3.011433351,5.984977318,3.053295058,0.617505145,0.639485731,0.042835218,0.229214282,0.197764089,0.393573991,0.127083556,1.33815397,2.497858639,2.491986027,2.49037309,3.308573001,-0.022111263,0.669565302,2.204615281,0.2226762,0.221545587,0.998293846,-1.543226498,-0.309574068,0.677747416,6.123372113,-0.485140792,-0.013538259,0.245227557,-0.815280075,1.025619184,-0.875612288,-0.046061888,-0.400067882,0.01124647,0.025779806,-0.248174376,4.768357901,0.617594686,0.675630979,-0.385665552
0.799060219,1.051992362,0.96849687,0.912608712,0.914221388,0.025924421,0.032063784,0.031582864,0.000220192,0.032464036,-0.287383842,-0.591990343,-0.589222207,-0.59013664,0.118719695,-0.022111263,-0.014999877,0.115377602,0.134418627,0.133568503,0.331635377,-0.731190552,-0.316222934,-0.012500075,0.031445425,-0.140132419,-0.013538259,1.645764304,1.414955286,-0.257411943,0.933786764,0.649556253,-0.219760538,0.004060764,0.014432751,-0.248174376,0.776170586,0.91266112,0.152640806,-0.26883815
0.43086498,0.471979954,0.504246006,0.233962155,0.234950088,0.02296682,0.026623054,0.026649631,-0.003804336,0.02665922,0.014057771,-0.183662194,-0.182035946,-0.183042687,0.189166985,-0.022111262,0.158344954,0.080863764,0.016746902,0.016463998,0.00169863,0.008491266,-0.316222934,0.163236877,0.106548345,0.071006002,-0.013538259,1.492825103,1.923096651,0.164608072,1.131275359,0.824524484,-0.00545206,0.001007777,0.01029037,-0.248174376,0.475213053,0.233819501,0.130242961,-0.11370223
-0.279111491,-0.077592085,-0.21724834,0.167059793,0.167986138,0.018872292,0.021995982,0.02263866,-0.002841949,0.021735763,-0.623683908,-0.614398595,-0.611567795,-0.612477162,-0.30959983,-0.022111263,-0.38813197,-0.296487535,0.04432763,0.04393119,-0.174849205,0.646320734,-0.316222934,-0.386421052,-0.324434423,0.546532923,-0.013538259,1.059456241,2.029453422,-0.719218431,1.150848748,0.856491897,0.262255514,0.001616531,0.01229983,-0.248174376,-0.107107033,0.166941492,0.021156342,0.087175484
0.201943593,-0.535843023,0.067711612,-0.653181488,-0.653010233,0.016757449,0.018427647,0.019471646,-0.004963575,0.018635809,-0.241710871,-1.002808298,-0.998891312,-0.999712873,-0.467401761,-0.022111263,-0.535034368,-0.475959494,0.038912418,0.038538269,-0.361886058,0.40421269,-0.208301342,-0.527896683,-0.480285253,-0.193289403,-0.013538259,-0.334408628,0.305525762,-0.200181878,0.839723657,-0.08190146,0.110063565,-0.002850835,0.014869658,-0.164630956,-0.395296688,-0.653226872,-0.048130066,0.000886067
0.393245032,0.264656371,0.427159575,0.4484163,0.449601654,0.023237138,0.024760461,0.025092225,-0.00870376,0.024825587,0.259431874,0.120094112,0.120870907,0.119795498,-0.036264344,-0.022111262,0.105460091,-0.024978674,0.051069712,0.050645518,0.245888517,-0.64881816,-0.316222934,0.108891332,-0.097898492,-0.254266328,-0.013538259,1.620016741,1.510488025,0.507612878,1.150848748,0.66204224,-0.189888379,0.002363159,0.016985282,-0.248174376,0.207314052,0.448220166,0.060207084,-0.254372917
-5.647558161,-5.72222347,-5.982273991,-1.156323906,-1.156615829,-0.008278799,-0.016961607,-0.011937476,-0.015068638,-0.018188812,-1.502389886,-1.662606832,-1.656844722,-1.657517127,-1.935523291,-0.022111263,-1.857155958,-1.667837377,0.023545688,0.023234797,-0.403911366,2.016040038,1.285803812,-1.864678944,-1.758262057,1.660874592,-0.013538259,-0.215244565,1.899179554,-1.939944178,1.150848748,0.581733844,1.661957391,-0.004325207,0.002439748,-0.248174376,-5.339409268,-1.156250252,-2.521112636,1.144506887
-1.3604849,-1.184140579,-1.343229912,0.492406894,0.493632744,-0.011562372,-0.062967638,-0.052769334,-0.108682643,-0.06456656,-0.903811468,-0.411479424,-0.409216086,-0.410171325,-0.901357069,-0.022111263,-0.717193343,-0.71525544,-0.026385788,-0.026491136,0.175996345,-1.778099129,-0.30334513,-0.710426828,-0.851627466,-0.55868548,-0.013538259,-0.688649795,-1.851292947,-0.824401085,-0.748434464,-0.388053762,-0.419703475,0.00390998,-0.113402679,-0.226195056,-1.329214747,0.492257382,-0.160592903,-0.412642088
0.111495632,0.328005243,0.221018334,-0.463013817,-0.463584814,0.01987406,0.029367927,0.028885682,0.010850193,0.026598436,0.198639574,0.300605032,0.300877029,0.299760812,0.079269212,-0.022111262,-0.267672003,0.165997898,0.019810798,0.019492693,-0.489035116,0.130380144,-0.115357195,-0.273594975,0.181651264,-0.26702028,-0.013538259,-1.073036315,-1.172275751,0.15211979,-0.522701269,-0.520149744,-0.127945758,-0.006466234,0.008273369,0.012864834,0.374147504,-0.463139575,0.114835913,-0.081305319
-0.716943656,-1.120791706,-0.646853617,0.064873309,0.065705585,0.016741548,0.009702873,0.016878871,-0.024408166,0.014532928,0.435089074,-0.725194953,-0.722054311,-0.722938631,-0.653382607,-0.022111263,-0.54678656,-0.798088652,-0.048303696,-0.113681399,0.465777114,-0.070541705,-0.089391624,-0.5453227,-0.828556634,-0.200178399,-0.013538259,0.896877002,0.238838051,0.085392654,-1.761730237,0.488703328,-0.279843754,0.002020953,0.0096424,0.243730315,-0.641359375,0.064794116,-0.093082601,-0.133436583
0.789455126,0.430844323,0.983221244,0.034171541,0.034975553,0.028778664,0.032514727,0.031991792,-0.006625879,0.032848998,0.18635512,-0.415214132,-0.41294035,-0.413894746,0.096176562,-0.022111263,0.102522043,0.021039778,0.047389636,0.046969296,-0.319064554,0.036876347,-0.043339479,0.10593777,0.013283281,-0.055323291,-0.013538259,-0.321205837,-0.159866125,0.275104515,0.323834335,-0.122799668,-0.070990313,-0.002094815,0.009240815,-0.132159793,0.448932703,0.034054811,0.126196846,-0.106371681
0.137109214,0.193903084,0.228813591,-0.3305838,-0.330115571,0.02223537,0.026828919,0.02648432,-0.001289006,0.026345172,0.18793005,0.319278575,0.319498352,0.318377914,0.113083912,-0.022111262,0.023194747,0.053252693,0.027745549,0.027417369,0.173573139,0.27397526,-0.058526889,0.014377341,0.066542541,0.028834175,-0.013538259,0.976678893,0.673330085,0.037145636,-1.18427718,0.645223894,-0.165412664,0.002621667,0.011728684,0.315158444,0.200368545,-0.330438772,0.083145887,-0.040141258
0.147514731,0.248202118,0.253065501,0.012176244,-0.001258365,0.025844915,0.030789379,0.029947153,-0.0024045,0.031765027,-0.493174704,-0.047967779,-0.046720999,-0.047758416,0.175077527,-0.022111263,0.061389371,0.044049003,0.111895878,0.111247645,0.072006208,0.50606504,0.087608186,0.064292543,0.053534519,-0.061281342,-0.013538259,0.371831847,-0.107319342,-0.438955378,-1.80384366,0.367300519,-0.194267876,0.003142101,0.011570215,0.568783721,0.238971888,0.012272093,0.100760776,0.035368955
1.336145014,0.628295355,1.456999644,0.840665762,0.842212209,0.042890871,0.051346516,0.045921433,-0.003432504,0.04854125,1.163546724,0.384013525,0.384052271,0.382917199,0.411780423,-0.022111263,0.48446828,0.32015971,0.027148269,0.026816901,0.161110939,-0.814676084,-0.138943172,0.448550988,0.348301207,-0.48467532,-0.013538259,-0.136729505,-1.004778048,0.569005996,-1.598276787,-0.125237547,-0.353077384,0.002717508,-0.007770868,0.028880319,0.695405747,0.840826189,0.136071802,-0.28294003
-4.151564896,-3.79543048,-4.428419421,-1.418892763,-1.4194264,-0.038864524,-0.088779246,-0.065976826,-0.091162825,-0.106557771,-0.903496482,-1.591647367,-1.586083695,-1.586772141,-0.935171768,-0.022111263,-0.799458686,-0.802690497,0.028335269,0.026389608,2.750271474,-1.213180359,-0.316222934,-0.791649789,-0.82438425,-0.423512205,-0.013538259,2.601090341,1.615126897,-0.734958135,-1.345302346,0.895402471,-0.380777024,0.027736929,0.039073514,-0.248174376,-3.86622599,-1.419048889,-0.553258604,-0.343135765
1.264106815,1.696176354,1.635424416,1.032208139,1.037141515,0.038215954,0.044474531,0.044033405,-0.005904089,0.046707617,1.056346485,0.296870323,0.297152764,0.296037392,0.96690507,-0.022111263,0.928113524,0.642288867,0.026303383,0.025981139,1.307044853,-1.44638328,-0.316222934,0.928504848,0.698781498,-0.298020763,-0.013538259,1.737618353,0.904027915,1.41446276,0.655377574,0.510599231,-0.358484668,0.006491185,0.008393531,-0.248174376,1.643233964,1.032402245,0.248996377,-0.373818415
1.148845697,1.047878799,1.010071574,0.303155693,0.304207324,0.03417708,0.045425433,0.039126273,0.007328732,0.039697263,-0.093982431,1.4484055,1.445467678,1.444091985,0.845735731,-0.022111263,0.91929938,1.07716323,0.075915427,0.075215779,-0.212581977,-0.856975421,-0.227338095,0.924665218,1.027908998,-0.3076095,-0.013538259,-0.273985611,-0.641684056,-0.016998576,0.72611375,-0.186437718,-0.255402702,-0.001321582,0.009050645,-0.237192733,0.803370888,0.303000637,0.151833668,-0.289825154
-0.061396046,0.197193935,0.009680254,0.886489297,0.8926645,0.030297217,0.039749428,0.037655874,0.00533834,0.037883891,0.444538654,0.086481734,0.087352526,0.086284715,-0.058807477,-0.022111263,-0.153088131,-0.107811885,0.040639993,0.038905326,2.072639345,-1.404083944,-0.316222934,-0.153975706,-0.081945258,-0.45907432,-0.013538259,1.584708936,0.570127152,0.26740458,-0.99837619,0.46316584,-0.38944021,0.022053878,0.008950819,-0.248174376,0.315863226,0.886483622,0.062622246,-0.36844731
-0.146241035,0.024424281,-0.104650183,0.655080444,0.656456047,0.022450035,0.026338763,0.026319008,-0.002995056,0.025018067,-0.744218555,0.569504057,0.569024079,0.567847074,-0.137708442,-0.022111263,-0.129583748,-0.126219266,0.023239487,0.02282821,0.368537336,-1.091291482,-0.316222934,-0.147477869,-0.133731911,-0.354436055,-0.013538259,0.881310061,0.297678449,-0.823772684,0.548352062,0.253266074,-0.30507031,0.003485901,0.005887379,-0.248174376,0.125462437,0.655104583,0.039591381,-0.325887627
0.249969059,0.171689843,0.201097121,0.526774545,0.530325319,0.022394381,0.027750412,0.027267372,0.000307681,0.025656293,-0.137555496,-0.341764862,-0.33969648,-0.34066748,-0.1517979,-0.022111263,-0.188344707,-0.117015576,0.016917014,0.016010353,0.008760543,-0.577020602,-0.266951338,-0.193553439,-0.111151948,-0.106990762,-0.013538259,0.777166977,0.689604208,-0.054270254,0.995893629,0.306746684,-0.18134026,0.001497755,0.006605916,-0.248174376,0.284797696,0.52693012,0.075015869,-0.241264307
0.040257857,0.153590165,0.246136384,0.100157432,0.101022189,0.02341205,0.025427073,0.026388613,-0.007675756,0.027267054,-0.338621567,-0.265825785,-0.263969767,-0.264957934,0.045454513,-0.022111263,0.002628411,-0.135422956,0.014883238,0.014608005,-0.294244005,0.280097532,-0.119346515,0.006107367,-0.125141708,0.410335608,-0.013538259,0.060509397,0.70156222,-0.323906811,1.080462722,0.125676573,0.088481273,-0.001606532,0.007583564,-0.248174376,0.208568161,0.100146712,0.085164489,-0.038164731
0.590949867,0.346927634,0.797867355,0.000262125,0.001034921,0.029772482,0.035808575,0.035541631,-0.002010796,0.035867907,0.738630594,0.327992895,0.328188302,0.327065895,0.189166985,-0.022111263,0.128964474,0.094669299,0.01521779,0.014873416,-0.062724021,0.050790603,0.052474178,0.132224474,0.109002688,-0.355180811,-0.013538259,-0.296960907,-1.033282358,0.152418889,-2.095182732,-0.108249435,-0.294627646,0.00059154,0.007799627,0.433236647,0.334552236,0.000345985,0.103488664,-0.102668252
1.189667343,1.030601833,1.243063145,0.242210391,0.167068824,0.031394392,0.044827443,0.040605373,0.013627992,0.043040351,0.136272344,0.456217893,0.45605472,0.454903325,0.699205367,-0.022111263,0.39632684,0.688307318,0.054536204,0.05409774,0.139890582,-0.389456439,-0.109828138,0.395091511,0.640368116,-0.340751157,-0.013538259,0.580491658,0.118933488,0.061586106,-0.754144719,0.255499379,-0.251066828,0.004681349,0.016537665,-0.017346894,0.838642323,0.242139888,0.179735686,-0.204619716
-1.216408502,-1.254071153,-1.066931357,1.163721685,1.165565529,-0.002490807,-0.008285848,-0.001270555,-0.011656538,0.000887051,-0.504304209,-0.44011219,-0.437768781,-0.438717548,-0.768916163,-0.022111263,-0.981617661,-0.874019096,0.018451797,0.018161874,-0.149336312,-0.942130664,-0.215370136,-0.966500672,-0.886970016,-0.491843599,-0.013538259,-0.075914725,-0.428919885,-0.551970924,1.114470137,-0.111925954,-0.256247036,0.003364904,0.006480259,-0.248174376,-1.146397701,1.163663815,-0.158401587,-0.303398218
1.164854185,1.2889336,1.306291341,1.246204049,1.244913223,0.034932382,0.047542907,0.044224818,0.009953423,0.047204015,0.16472608,1.430976859,1.428087777,1.426716024,1.516393935,-0.022111263,1.145529074,1.226723196,0.03312674,0.032776408,-0.285312762,-0.519693869,-0.22425862,1.153861646,1.326357202,-0.128402507,-0.013538259,-0.290771171,-0.330904519,0.350300545,0.981789501,-0.165352247,-0.168256133,-0.001551908,0.009370542,-0.248174376,1.141568814,1.246400316,0.225816548,-0.230401717
0.82627465,0.804355859,0.648891331,-0.233896141,-0.237008161,0.024596681,0.031936343,0.029077095,0.003610418,0.029566693,0.125352829,-0.252131853,-0.25031413,-0.251305392,0.299064758,-0.022111262,0.205353722,0.3293634,0.034990405,0.034632401,0.30404545,-0.744548237,-0.316222934,0.168848645,0.324739506,-0.276981396,-0.013538259,1.423981991,1.137563211,0.263668764,0.7422311,0.550705028,-0.231990205,0.00048167,0.009168994,-0.248174376,0.844924194,-0.233979099,0.163413899,-0.271117521
-0.108621087,-0.498820954,-0.014571657,0.903444005,0.905048244,0.019269819,0.0185943,0.019210628,-0.011525304,0.022161247,0.095429157,-0.141335496,-0.139827614,-0.140843924,-0.351868204,-0.022111263,-0.426326593,-0.473658572,-0.00059879,-0.000872408,0.473981395,-1.046765865,-0.306704557,-0.427475567,-0.481021556,-0.401076421,-0.013538259,1.24212919,0.699971673,0.207197627,0.604052771,0.405238586,-0.295438382,0.008436351,0.001772621,-0.227047889,-0.384059378,0.903513727,-0.038072173,-0.319312972
2.777709417,2.205435475,2.287627589,2.78129248,2.784625413,0.061320221,0.075138683,0.058345872,-0.001048409,0.063453448,2.594108195,0.79483148,0.793721376,0.792493432,1.620655925,-0.022111263,2.235544874,1.760537228,0.025838412,0.025489847,1.312687461,-1.6011098,-0.316222934,2.251405367,1.894292352,-0.421464125,-0.013538259,1.336708941,0.426614493,3.662567324,1.045361158,0.336250806,-0.374546182,0.008107542,0.010675384,-0.248174376,2.093728659,2.781429385,0.30212837,-0.392581036
2.150176662,1.317728543,2.3621156,0.572139845,0.573439095,0.041881153,0.049366287,0.045625613,-0.005094809,0.04890595,1.93736236,1.650079769,1.646577966,1.645156682,2.471659192,-0.022111262,2.732074982,2.048152548,0.028787009,0.028454542,-0.273265968,0.604577968,0.204558238,2.750852739,2.205012274,-0.282287785,-0.013538259,-0.684462716,-1.426096602,0.490584604,-2.443999476,-0.273154234,-0.265603047,-0.003870078,0.008904014,0.879849252,1.136600433,0.572323215,0.324541104,0.071082839
1.065601556,0.425908047,1.220543514,0.29261628,0.293658209,0.03167266,0.038974982,0.036585702,-0.000173512,0.03786363,1.053406615,0.224665955,0.225150315,0.224051266,0.183531202,-0.022111263,0.137778618,0.172900666,0.041084173,0.04068979,-0.251284032,-0.296509213,-0.07616388,0.136950173,0.134527864,-0.413644184,-0.013538259,-0.606361594,-1.292482166,0.488542829,-1.630543927,-0.295716181,-0.298344068,-0.00229007,0.004244982,0.179697129,0.389097231,0.292704043,0.101707088,-0.185196263
2.465543888,1.699467205,2.194950644,1.369469359,1.371502608,0.049688582,0.060914359,0.052011844,-0.000807813,0.055977088,0.380386503,2.099489713,2.094731138,2.093208258,1.831997796,-0.022111263,2.173845866,1.877884279,0.037997596,0.037248862,0.102607833,-1.229877466,-0.279759153,2.189380561,1.866558267,-0.341961387,-0.013538259,0.189049047,-0.441643313,0.615264006,0.86776608,-0.035561722,-0.318588341,0.002695466,0.012224479,-0.248174376,1.361839493,1.369678917,0.220189313,-0.345438482
1.252900873,0.747588687,1.101016239,0.08457743,0.085427844,0.027371419,0.035602709,0.032496426,0.004135357,0.034398975,0.303634911,0.143747267,0.144457916,0.14337716,0.53013187,-0.022111263,0.361070264,0.43750676,0.064098355,0.063695822,-0.338000174,-0.387786728,-0.20438201,0.366737314,0.488198802,-0.261713891,-0.013538259,-0.633960698,-0.994387477,0.264344719,-0.439273132,-0.314057679,-0.229806195,-0.004571383,0.007831618,-0.081899031,0.748597594,0.084639655,0.163568008,-0.204327023
0.652582548,1.015793006,1.023929809,1.296609938,1.295365514,0.029812234,0.034289092,0.036020164,-0.005510385,0.037600235,0.421649671,0.032950909,0.0339714,0.032915691,0.456866688,-0.022111263,0.314061497,0.175201589,0.01805109,0.017762817,0.859686488,-1.205944947,-0.316082958,0.320366387,0.202758621,-0.247284237,-0.013538259,1.921998171,1.313506758,0.685171778,0.938050244,0.635621512,-0.312369607,0.006828382,0.008608991,-0.248174376,1.024315171,1.296458043,0.171387232,-0.342125435
2.989821892,3.139214315,3.319199937,1.032666374,1.035306887,0.042032213,0.048729084,0.046060642,-0.006910221,0.04925039,1.615446656,1.455874917,1.452916208,1.451538826,3.040873298,-0.022111262,3.349065057,2.453114917,0.045253792,0.04485354,0.583752608,-0.967732894,-0.316222934,3.369624024,2.622005281,-0.239371201,-0.013538259,1.824044023,1.3813649,2.205736745,0.820559657,0.658709077,-0.272950979,0.003440062,0.009476958,-0.248174376,2.54208217,1.032483476,0.419376952,-0.307381677
-0.283113613,-1.126550694,-0.508271269,-1.802435753,-1.803322468,-0.001695753,-0.003992082,-0.000261287,-0.004241784,-0.004553065,-0.283918996,-1.251788877,-1.247175618,-1.247940894,-0.994347492,-0.022111263,-1.096201532,-0.903931089,0.029939986,0.029535008,-0.590636664,1.883576326,1.293012582,-1.074896406,-0.925748648,0.14352665,-0.013538259,-1.719333278,-0.886603105,-0.291309366,-0.569979673,-1.278800648,0.762357056,-0.012907323,0.005781972,1.209547511,-1.099128842,-1.802299205,-0.390455116,0.958770274
-0.196667775,-0.314533324,-0.255358486,0.084119194,0.084969187,0.019055155,0.021545039,0.021681595,-0.004351147,0.020702445,-0.112986587,-0.591990343,-0.589222207,-0.59013664,-0.388500795,-0.022111263,-0.399884161,-0.367816134,0.004190791,0.003959574,0.209090409,-0.59817027,-0.276329738,-0.400007439,-0.372294126,-0.035028681,-0.013538259,1.46516533,1.346491288,-0.024305416,0.953875234,0.608289675,-0.188616628,0.002135035,0.006560194,-0.237221969,-0.194440382,0.083995425,-0.007400556,-0.245111337
1.527446453,1.106291396,1.674400702,0.958432247,0.960087107,0.034097575,0.040180765,0.037655874,-0.004132422,0.03982896,0.391621004,0.223421052,0.223908894,0.222810126,0.566764461,-0.022111263,0.596114103,0.499631669,0.05104136,0.050617283,0.790209722,-1.157523338,-0.316222934,0.603613004,0.466109708,-0.386646767,-0.013538259,1.909979209,1.33985924,0.645274116,0.938001661,0.643154309,-0.303828452,0.008261899,0.013360702,-0.248174376,1.019457518,0.958644968,0.172710931,-0.33538042
0.765442393,0.903081375,0.957237054,0.684407506,0.685810107,0.028039264,0.032965671,0.032374617,-0.003585611,0.033385918,0.273291259,-0.355458794,-0.353352117,-0.354320021,0.231435359,-0.022111263,0.181849338,0.136085905,0.041165449,0.040782025,0.456188143,-0.987212851,-0.288857601,0.186865375,0.130846348,-0.230713409,-0.013538259,1.224758672,0.691956734,0.39499681,0.429933209,0.410768757,-0.291535192,0.002297576,0.010500047,-0.207538831,0.871758658,0.684611206,0.157298224,-0.310338425
1.545856215,1.554669781,1.764479227,1.048246376,1.049983917,0.034717717,0.038278961,0.036820618,-0.010103596,0.037975066,0.644974753,0.54087129,0.540471384,0.539300852,0.964087179,-0.022111262,1.260112945,0.805654368,0.024723237,0.024386792,0.444072115,-0.885360502,-0.316222934,1.269641285,0.829352587,-0.100939617,-0.013538259,1.729874649,1.392146258,1.002091717,1.008149639,0.642307786,-0.249016158,0.004453174,0.006507895,-0.248174376,1.285513141,1.048242045,0.227532742,-0.294456207
-1.413312912,-1.219517222,-1.405591969,-0.631644427,-0.623197516,0.017147025,0.012967311,0.014590616,-0.01824014,0.012679034,-0.588825456,-0.86586898,-0.862334944,-0.863187462,-1.174692555,-0.022111262,-0.5614768,-1.03968552,-0.090245606,-0.090088075,-0.42454323,1.53516337,0.601110598,-0.559795155,-1.074727315,1.302553699,-0.013538259,-0.506258206,1.165862978,-0.666485546,1.080583855,0.019964882,0.916325208,-0.00481288,0.008199033,-0.248174376,-1.114477657,-0.631598883,-0.327294064,0.596241532
0.033054037,-0.187012866,0.2028294,-0.23297967,-0.232421589,0.020406746,0.022907672,0.024022053,-0.005029192,0.024126577,-0.119601293,-0.488663403,-0.486184221,-0.487122012,-0.323689288,-0.022111263,-0.408698305,-0.367816134,0.01685842,0.016575057,0.009729825,-0.644365598,-0.105488878,-0.407095988,-0.37867542,-0.455257444,-0.013538259,0.046254471,-0.545587427,-0.156906054,-0.764702019,-0.028220148,-0.29134465,0.002235888,0.017165562,-0.022605313,-0.129316456,-0.23294388,0.003425959,-0.253590051
0.697406317,0.319778117,0.874087646,-0.197237312,-0.196646328,0.027586083,0.031152094,0.030625799,-0.006407155,0.031035626,0.267936497,-0.329315833,-0.327282265,-0.328256079,0.067997646,-0.022111263,0.093707899,-0.006571293,0.029616775,0.029262068,-0.399341892,0.307369473,0.107344819,0.098553864,0.006165684,-0.182490436,-0.013538259,-0.693065324,-0.594461673,0.260214279,-0.277454942,-0.301782264,-0.055152263,-0.004169872,0.008872555,0.113654399,0.334418369,-0.197219146,0.113922115,-0.029887052
0.097087992,-0.251184451,0.081569847,-0.553744417,-0.553481623,0.019977417,0.022937082,0.021846906,-0.003760591,0.021138059,-0.191943081,-0.799889127,-0.796539603,-0.797407037,-0.354686096,-0.022111263,-0.305866626,-0.282682,0.045242452,0.044842246,-0.53372595,1.228493181,0.484230534,-0.312581997,-0.287619266,0.424672167,-0.013538259,-1.408651709,-0.186705699,-0.141289749,0.727093313,-0.795186048,0.546913477,-0.007962514,0.008827565,-0.060461499,-0.201894849,-0.553868495,0.003058151,0.373360718
1.112026173,0.750879538,1.334007811,-0.057017294,-0.056297228,0.032014534,0.038818132,0.037177342,-0.001463986,0.038785511,0.420704712,0.18358416,0.184183405,0.183093643,0.417416206,-0.022111263,0.358132217,0.518039049,0.030699817,0.031050297,-0.445971291,-0.208014548,-0.066715492,0.363783752,0.315658434,-0.333955256,-0.013538259,-0.926980711,-1.119519876,0.41880839,-0.2417314,-0.448155704,-0.179946884,-0.005468944,0.006999366,-0.014328248,0.630150451,-0.056869093,0.150412938,-0.165682678
0.628569815,0.13960405,0.615111884,0.233045684,0.234032774,0.02517707,0.027721003,0.027545791,-0.007413287,0.029678129,1.171106388,-0.752582817,-0.749365585,-0.750243713,-0.177158924,-0.022111263,-0.241229571,-0.266575542,0.049228729,0.048812113,0.532519118,-1.385717127,-0.316222934,-0.244650066,-0.26822995,-0.331907176,-0.013538259,0.6924487,-0.080057245,1.592655884,0.735072428,0.135629984,-0.347418329,0.002378841,0.008066355,-0.248174376,0.226053362,0.233117777,0.050130241,-0.366076937
1.054395613,0.894854249,1.109677636,0.120319787,0.121203105,0.029939443,0.035239994,0.03419304,-0.003760591,0.03519929,0.332403634,-0.379111948,-0.376939126,-0.375419403,0.293428975,-0.022111263,0.275866873,0.189007124,0.076249979,0.075660013,-0.190426955,-0.252540165,-0.166238516,0.271927967,0.198095367,-0.228386045,-0.013538259,-0.056036491,-0.247032858,0.350611818,-0.142684349,-0.025215285,-0.181969542,-0.001701641,0.009873107,-0.033956041,0.806175318,0.120455105,0.181238767,-0.175590966
-0.241491543,-0.387754749,-0.259689184,0.250000392,0.25100309,0.019094907,0.020388271,0.021176961,-0.007041456,0.020236438,-0.273209472,-0.036763653,-0.035548206,-0.036588155,-0.41386182,-0.022111263,-0.399884161,-0.41843643,0.00506403,0.004778395,0.433513862,-1.053444707,-0.316222934,-0.397939945,-0.424817083,-0.181466396,-0.013538259,1.125372224,0.576474624,-0.248354176,0.590917748,0.357292508,-0.297041652,0.003307028,0.007376338,-0.248174376,-0.259648931,0.24991075,-0.01896163,-0.320278712
