"y1","x13","x16","x31","x32","x33","x34","x35","x36","x39","x42","x45","x48","x49","x50","x52","x55","x56","x57","x59","x61","x62","x63","x64","x65","x67","x68","x69","x70","x72","x74","x75","x80","x83","x84","x85","x87","x88","x89","x90","x92","x93","x95"
0,0.475168382,0.170873541,0.263804773,0.388593942,0.020620216,0.014249139,0.630612594,0.001446302,0.013842445,0.099133649,0.130434783,0.000183239,0.003190151,0.025,0.39463151,0.437234023,0.469151526,0.082202433,0.010024881,0.380143403,0.277050227,0.005699758,0.953662583,0.736305212,0,0.933891526,0.002246872,0.076798581,0.000137842,7.06e+09,0.671581112,0.656213162,0.316006008,0.014218487,0,0.000349651,0.623916111,0.627024293,0.840450214,0.026791576,0.565160396,0.094668437
0,0.48459106,0.180691922,0.264351819,0.382903021,0.015819607,0.014326496,0.630872522,0.00104597,0.005104126,0.101405377,0.049475262,19100000,3.86e+09,0.01483871,0.394066168,0.162816012,0.155981978,0.04972009,0.013648097,0.378710777,0.27697486,0,0.538899999,0.733176134,0.010279305,0.937695723,0.002435298,0.010683345,0.00014921,0.000120105,0.67147279,0.589635314,0.309005719,0.018542085,0,0.000461729,0.623265153,0.617994427,0.840706115,0.026857344,0.565455387,0.123252108
0,0.458594399,0.179174919,0.26305336,0.372629559,0.023882609,0.015430693,0.630752318,0.00217766,0.006065274,0.100623707,0.145427286,6.25e+09,0.000662692,0.029354839,0.395129011,0.552121823,0.759097883,0.131020153,0.011480001,0.332520093,0.277177699,0.018748639,0.969755788,0.739896858,0,0.936659316,0.00227478,0.049807274,0.000167915,0.000107595,0.67155396,0.614040017,0.31122096,0.012259456,0,0.000465769,0.623957603,0.616382744,0.840792437,0.026846717,0.565410087,0.067957009
0,0.453660787,0.179469892,0.264341718,0.364768451,0.022304455,0.021224923,0.63065506,0.002471297,0.007093413,0.114986891,0.404797601,0.001524954,0.00200245,0.064677419,0.422333281,0.789033484,0.775157817,0.079984839,0.006416481,0.318287861,0.276991885,0.001435225,0.963860554,0.740070777,0,0.948045624,0.002556793,0.023555936,8.49e+09,2.46e+09,0.671560315,0.592496829,0.308576281,0.013136444,0,0.000392723,0.624453488,0.601324646,0.842700499,0.026802058,0.565209847,0.061450434
0,0.447873313,0.166533227,0.263650139,0.366174882,0.009403403,0.007925893,0.63042972,0.004061682,0.005070033,0.073794519,0.005997001,0.000126299,3.78e+08,0.009677419,0.375658624,0.192590392,0.198281079,0.045491042,0.005969243,0.323776481,0.277068966,0.001680435,0.406206127,0.733111271,0.028268526,0.892625362,0.001905523,0.03217587,0.001530412,0.000906372,0.67072628,0.587994111,0.307156312,0.030998645,0,0.001358163,0.623859873,0.536260346,0.835944054,0.026791157,0.565158396,0.042037028
0,0.46732258,0.187729131,0.264732576,0.484240528,0.007185625,0.002064912,0.631239983,0.03212413,0.005887077,0.157376195,0.997001499,0.000400107,0.007920531,0.510645161,0.402501074,0.684639492,0.935142827,0.02363506,0.000521444,0.358475562,0.277865062,0.005727732,0.999777143,0.739902289,0,0.938397358,0.002397698,0.021457571,2.51e+09,30700000,0.67157272,0.647140266,0.316331382,0.040268211,0,0.001199813,0.623434787,0.595410006,0.844429941,0.026982894,0.565932236,0.014369436
0,0.472558147,0.160844465,0.264476148,0.384374651,0.006145379,0.004880928,0.629830756,0.010384009,0.005029905,0.092473171,0.073463268,0.000281833,6.05e+09,0.025645161,0.390934172,0.215189763,0.251144068,0.039139573,0.002713383,0.356177455,0.279670728,0.002899561,0.454269452,0.732113041,0.035855395,0.920941201,0.001999016,0.023298572,0.00012294,6.03e+09,0.671535019,0.61164784,0.308343654,0.046813748,0,0.009816373,0.623766561,0.594458083,0.83692635,0.026605351,0.564083428,0.022921454
0,0.462786543,0.150183305,0.264644769,0.381617674,0.003072065,0.001618242,0.634572814,0.019877073,0.004875734,0.101307669,0.08095952,7.28e+08,6.05e+09,0.035806452,0.394077475,0.205917777,0.330212637,0.002712414,7.54e+09,0.34444277,0.276742105,0.003433713,0.899406439,0.72166776,0.006252727,0.91007215,0.002245883,0.013980251,9.79e+09,3.54e+08,0.671568782,0.639445535,0.31353831,0.089706476,0,0.001153615,0.624566862,0.601895408,0.840231455,0.0621156,0.570050878,0.016901672
0,0.4665895,0.154692175,0.265595885,0.385473716,0.003249288,0.002448574,0.631891686,0.01108345,0.005021396,0.092652303,0.065967016,0.000166234,5.83e+09,0.02516129,0.39061758,0.176115991,0.22095736,0.004026452,0.000174146,0.351908532,0.276823104,0.002100362,0.716195738,0.727601561,0.021760849,0.907165097,0.00242264,0.006753657,0.000109306,6.76e+08,0.671572669,0.643215961,0.31462533,0.085219754,0,0.004685209,0.623925021,0.591772294,0.840820504,0.027438139,0.567071858,0.022129655
0,0.465309546,0.164342,0.265722545,0.382521143,0.005771589,0.004267692,0.631884495,0.005448709,0.005152986,0.104116795,0.077961019,0.000246675,8.32e+09,0.023064516,0.395355148,0.235395541,0.256711503,0.007619666,0.000487142,0.348992125,0.274788469,0.001854292,0.70348556,0.731782132,0.012726353,0.926142334,0.002359727,0.018198191,0.000118567,1.04e+09,0.67157218,0.642818214,0.314549699,0.049710334,0,0.000556663,0.624057843,0.611572499,0.841063481,0.027300711,0.566797638,0.034138076
0,0.455128625,0.152374531,0.264232153,0.367804851,0.006432429,0.005488548,0.630066711,0.007163115,0.005056685,0.08791343,0.04197901,0.000204448,3.25e+09,0.016290323,0.387971778,0.2131968,0.240788831,0.096601872,0.007287679,0.331012897,0.277977775,0.002562917,0.504764427,0.732279545,0.028134832,0.887113657,0.001800588,0.012225974,0.000213305,0.000252664,0.67149978,0.607059025,0.308601087,0.044803955,0,0.003002349,0.623814358,0.58209639,0.837499665,0.026640754,0.564322236,0.028521796
0,0.44681647,0.19434495,0.262886294,0.365737119,0.051994846,0.042309482,0.630612252,0.00072771,0.005897839,0.089965313,0.068965517,9.84e+09,0.000167186,0.016935484,0.388220529,0.593755086,0.647973467,0.171759537,0.038062144,0.301386605,0.277043596,0.016305171,0.896054065,0.738987151,0,0.951150893,0.002122449,0.055599285,0.000325654,0.000247866,0.671524243,0.599848458,0.310210176,0.0055064,0,0.000806097,0.624299989,0.612906465,0.838282288,0.026791157,0.565158396,0.164930872
0,0.466883068,0.16805023,0.263766697,0.384626132,0.009032109,0.006499794,0.630337256,0.00592929,0.005232936,0.086236097,0.091454273,0.000131267,0.000123309,0.024516129,0.385913932,0.280154609,0.357448994,0.05946155,0.004227123,0.350642045,0.277344008,0.005885908,0.599186675,0.734166306,0.013794004,0.924018775,0.002043828,0.026150784,0.000118354,6.85e+09,0.671512189,0.575433448,0.304185575,0.032243606,0,0.000586912,0.623241455,0.597987053,0.8378624,0.026711129,0.564745544,0.032244232
0,0.455066556,0.184020901,0.264557739,0.367087664,0.021865766,0.012940946,0.630615676,0.002410199,0.014545112,0.099044083,0.154422789,6.96e+09,0.001034889,0.028709677,0.397198164,0.492402919,0.744081824,0.056284157,0.004610666,0.322401316,0.277227686,0.020742139,0.961398761,0.739647113,0.000275536,0.936586598,0.002399195,0.016386604,0.000139848,4.36e+09,0.67158349,0.661636037,0.316776531,0.013402649,0,0.00105295,0.624313428,0.60077029,0.840993498,0.026792276,0.565163729,0.062674221
0,0.46393565,0.177826472,0.265471556,0.38736448,0.010072979,0.00768509,0.630999575,0.00739383,0.008652835,0.108424121,0.575712144,0.000391891,0.007444694,0.124677419,0.396203161,0.626525839,0.748131588,0.166408862,0.00634635,0.348284972,0.277221015,0.005244203,0.997001968,0.738069807,0,0.937157535,0.002384851,0.019672285,4.1e+09,3.44e+09,0.671579448,0.687649936,0.322107864,0.028979441,0,0.002286648,0.624052638,0.596517336,0.84153528,0.026896959,0.565616971,0.02796062
0,0.466925006,0.161307994,0.266276585,0.381664245,0.024781826,0.009684499,0.631185874,0.005218906,0.005400204,0.095453287,0.686656672,0.000301131,0.00100236,0.161612903,0.392110083,0.407278128,0.653815659,0.006965908,0.000733881,0.347983982,0.277240909,0.025822639,0.432058962,0.740740826,0.009987467,0.91913427,0.002564894,0.027043106,1.55e+09,1.09e+08,0.671572315,0.643077611,0.314587985,0.011809372,0,0.000563717,0.624160408,0.59467995,0.843903486,0.026994351,0.565971016,0.035163451
0,0.485366079,0.169187982,0.264009915,0.387150255,0.038713764,0.030000487,0.630612252,0.000674819,0.005433408,0.093580536,0.061469265,5.79e+09,8.7e+08,0.015967742,0.390821103,0.420147871,0.502739076,0.003990618,0.000847719,0.412127171,0.277092116,0.019794645,0.992647778,0.737136269,0,0.935180965,0.002232285,0.013023233,0.000285744,7.13e+08,0.671447234,0.55241982,0.305463329,0.007484065,0,0.000796759,0.625392578,0.599923004,0.840048885,0.026791157,0.565158396,0.175104487
1,0.449636396,0.143103957,0.262308165,0.341874371,0.012723829,0.007990772,0.630545472,0.006427197,0.00691986,0.079779178,0.131934033,4.6e+09,0.001017489,0.032741935,0.37713982,0.538535514,0.802597265,0.100133896,0.00447201,0.308194522,0.277315334,0.011902869,0.918805281,0.740039971,0.000136206,0.847514314,0.002021851,0.156562964,0.000119701,6.14e+08,0.671547436,0.590476803,0.306234367,0.023020062,0,0.000408884,0.623787226,0.605985618,0.824988297,0.026770225,0.565056574,0.030572238
0,0.4667388,0.188698327,0.2631536,0.382847137,0.006732584,0.005602087,0.630294448,0.008208173,0.00585671,0.090730698,0.046476762,0.000147126,0.000119527,0.018225806,0.390097465,0.199773184,0.228636577,0.011145198,0.00092352,0.347625583,0.277674705,0.002869609,0.425066262,0.732483484,0.034948659,0.918821949,0.001976937,0.018628023,0.000167937,2.47e+09,0.671571515,0.642472689,0.314485491,0.042881041,0,0.004455024,0.623785362,0.593593034,0.837614514,0.026703413,0.56470213,0.026231018
0,0.468173087,0.181281868,0.265103232,0.380509295,0.006307625,0.003083643,0.634052616,0.002060934,0.005620059,0.093254841,0.023988006,6.92e+09,4.31e+09,0.012096774,0.388096153,0.085269909,0.110402472,0.011569143,0.001807511,0.352205563,0.279157109,0.004170536,0.560130717,0.732002938,0.01432201,0.931453196,0.00223623,0.006862183,0.000159139,5.46e+09,0.671576802,0.644164893,0.314707838,0.045657542,0,0.003874446,0.623539258,0.599599028,0.840054327,0.027807143,0.56762826,0.071030591
0,0.48865068,0.185032236,0.263556115,0.383694721,0.027975576,0.025240584,0.631522856,0.00226338,0.005262023,0.094077222,0.04197901,0.000164514,4.77e+09,0.014516129,0.389430361,0.373898968,0.38896518,0.33460209,0.066317665,0.374747347,0.277024796,0.00566818,0.407025669,0.736279375,0.008980165,0.934239948,0.002340106,0.01069078,0.00037312,0.000869071,0.671614889,0.664144116,0.317041364,0.01044127,0,0.32612545,0.623368079,0.601942311,0.840439846,0.026929226,0.565740664,0.065879947
0,0.471241287,0.170704985,0.26342557,0.386116389,0.007359727,0.005323854,0.629666717,0.009691863,0.005298036,0.102423177,0.08095952,0.000132223,9.68e+09,0.026451613,0.394394066,0.198499432,0.253664134,0.056772915,0.004631956,0.352668936,0.277631783,0.004816443,0.396613603,0.733038703,0.036898173,0.928392751,0.002137343,0.02834144,9.54e+09,7.5e+09,0.671582908,0.653323439,0.316561008,0.039345551,0,0.097757753,0.623799403,0.604536169,0.838574932,0.026595848,0.564015986,0.023815548
0,0.481799653,0.200202267,0.264457499,0.389506725,0.014172187,0.011649596,0.6307191,0.005590056,0.005245116,0.120890127,0.103448276,0.000271897,0.000117257,0.027580645,0.39867936,0.343602718,0.371067859,0.179717399,0.019096953,0.366359775,0.277072416,0.004138204,0.410043275,0.735835421,0.018774874,0.944518128,0.002976341,0.009087454,0.000141574,0.000200384,0.671580707,0.652687086,0.316033515,0.020686576,0,0.066415099,0.623349431,0.609148598,0.843008564,0.026822089,0.565301692,0.033545289
0,0.539813627,0.201340019,0.264082958,0.387811557,0.038001129,0.033493993,0.630708826,0.00113169,0.005323147,0.12579999,0.07946027,0.000187825,9.08e+09,0.019032258,0.445975894,0.368191541,0.38499947,0.190100471,0.051551733,0.463052122,0.277024114,0.00813411,0.511969097,0.73609969,0.003580184,0.953555647,0.003228888,0.010092556,0.000191575,0.000263551,0.671594191,0.663360193,0.31671567,0.007628902,0,0.507406396,0.623273517,0.624471122,0.843126922,0.026818523,0.565285589,0.115593558
0,0.469781837,0.149424803,0.262838116,0.380816661,0.012638338,0.008722537,0.630426638,0.004710056,0.00530674,0.08757145,0.058470765,8.58e+09,6.51e+09,0.018387097,0.376981525,0.343922579,0.411046595,0.243395208,0.02091157,0.35518927,0.277163599,0.006514847,0.569918868,0.7356264,0.010180848,0.879510242,0.001980595,0.035258693,0.000221467,0.000414325,0.671567756,0.639477633,0.314077998,0.023174652,0,0.043694305,0.623407118,0.592942495,0.836422435,0.02674648,0.564935967,0.037781956
0,0.475903139,0.186001433,0.263919777,0.384272196,0.010046771,0.00959529,0.63089581,0.005352046,0.005252513,0.111672936,0.056971514,0.000280686,7.04e+09,0.018870968,0.416804233,0.308387841,0.312631334,0.044046597,0.003958321,0.362848056,0.277042692,0.001436055,0.501317234,0.734189838,0.018551816,0.94073353,0.002882702,0.007379097,0.000219335,8.26e+08,0.671565955,0.638555906,0.313919188,0.029052843,0,0.007684374,0.623428562,0.616155944,0.842114516,0.026866514,0.565493796,0.03455906
0,0.473816294,0.184400152,0.263263942,0.382660855,0.00874381,0.006868483,0.630225956,0.00408904,0.005129043,0.090877262,0.056971514,9.42e+09,6.13e+09,0.016612903,0.386411433,0.18835694,0.22954549,0.135342895,0.014365574,0.35974566,0.277309894,0.004844791,0.503763681,0.73311505,0.020075577,0.928445696,0.002178695,0.0189706,0.000149086,0.000284049,0.671522344,0.612135599,0.310404193,0.033280076,0,0.080726094,0.623569894,0.605702841,0.839657707,0.026733654,0.564868434,0.041833293
0,0.464183924,0.186043572,0.26392677,0.378059685,0.008432423,0.004894652,0.631124916,0.009981853,0.005189415,0.103335125,0.112443778,7.11e+09,0.000146761,0.033064516,0.394461907,0.241408224,0.393508956,0.020187062,0.001221992,0.345184407,0.277685124,0.009130395,0.532595012,0.734616287,0.015406407,0.937756813,0.002395793,0.01537011,9.02e+09,2.1e+09,0.671575478,0.646889982,0.315337998,0.034478556,0,0.005163953,0.623001063,0.602643059,0.841485309,0.026905776,0.565651445,0.023426141
0,0.468508593,0.180186254,0.265107894,0.383834432,0.015077644,0.013322113,0.630658142,0.001781887,0.007922693,0.09988275,0.086956522,0.000248013,0.000536357,0.02016129,0.405972276,0.391697826,0.412803012,0.254388517,0.025866777,0.361474288,0.277050251,0.003549485,0.973304481,0.735295031,0,0.936018011,0.002306511,0.032788381,0.000191426,0.000331658,0.671578651,0.649233873,0.315271001,0.019451275,0,0.020773558,0.623966901,0.617706451,0.840856522,0.026805437,0.565225581,0.079872621
0,0.469552016,0.18777127,0.263469085,0.379559256,0.010482339,0.008829214,0.628657142,0.003338531,0.005239832,0.094753041,0.106446777,0.000265592,0.000127848,0.024193548,0.391827412,0.342621368,0.376966426,0.152228531,0.011867134,0.360258992,0.277125704,0.003531556,0.796432344,0.734415625,0.003564099,0.930539401,0.002187569,0.014605783,0.000125227,0.000151817,0.671559881,0.62682182,0.312511603,0.027868449,0,0.005832041,0.623507866,0.597940378,0.83981027,0.02654045,0.563591164,0.04866071
0,0.483069542,0.225485652,0.264077519,0.383340785,0.04068318,0.036849007,0.630703004,0.000946571,0.007264158,0.117511033,0.07946027,9.25e+09,0.000398674,0.018709677,0.413084281,0.609441097,0.641953163,0.176663521,0.030966281,0.400868803,0.277027761,0.009467108,0.923759404,0.738808108,0,0.950731349,0.002379221,0.033701507,0.000321122,0.000245102,0.671539795,0.612620354,0.311434319,0.00710983,0,0.020385497,0.624513068,0.625166485,0.841552388,0.026819318,0.565289187,0.133604246
0,0.465886616,0.176772997,0.265578012,0.387876756,0.011274848,0.008136127,0.631992712,0.006379777,0.007393718,0.095046167,0.112443778,6.55e+08,0.00079281,0.028870968,0.391770878,0.46038162,0.604143828,0.316368536,0.016635009,0.351255963,0.277264811,0.00797261,0.781283631,0.737325112,0.004077619,0.931402334,0.002235305,0.047799636,0.000172641,0.000319032,0.671585503,0.659870869,0.317249212,0.025939001,0,0.026745167,0.623848856,0.610631171,0.840158356,0.02734466,0.566890423,0.030720341
0,0.480977664,0.196999705,0.263888695,0.389963116,0.020577159,0.015449408,0.630620813,0.002364603,0.00751666,0.117356327,0.146926537,7.85e+09,0.000925953,0.028225806,0.417765315,0.484770426,0.613212826,0.25040741,0.023397324,0.39096472,0.277146271,0.012925477,0.853045904,0.738120591,0,0.949710396,0.002402134,0.037401014,0.000139445,0.00019631,0.671589144,0.670730785,0.317838312,0.014248259,0,0.020339691,0.624031593,0.616591998,0.842245088,0.026793794,0.565170938,0.063628826
0,0.474296067,0.189119717,0.263700647,0.384831042,0.012653315,0.0084468,0.631608129,0.006714451,0.005375065,0.096430374,0.076461769,0.000120949,9.83e+09,0.022903226,0.393851338,0.318712996,0.370569027,0.094558093,0.009005458,0.356959825,0.277141818,0.005776069,0.411426882,0.735752639,0.020325318,0.933910755,0.002314183,0.015003896,0.000174672,0.000138307,0.671609027,0.675416443,0.319821318,0.023147144,0,0.100677543,0.623387217,0.603869413,0.840634924,0.027052691,0.566158047,0.029718521
0,0.471489562,0.146432936,0.26529361,0.396026601,0.017296046,0.013309636,0.630417392,0.003354946,0.014692665,0.09525787,0.211394303,0.000144069,0.004865794,0.045967742,0.392132697,0.650069127,0.764475011,0.067004932,0.004242342,0.370422977,0.277117419,0.008340599,0.981041507,0.73962687,0,0.853394448,0.002119755,0.06267379,0.000108495,3.12e+09,0.67156305,0.61720681,0.311280899,0.016961312,0,0.001383233,0.624056311,0.601009413,0.837474581,0.026728134,0.564838831,0.048481592
0,0.479357171,0.174961021,0.263936872,0.382577028,0.023869504,0.010289,0.631033821,0.003178034,0.005679291,0.103050141,0.071964018,2.81e+09,0.000152056,0.02,0.395988331,0.196654127,0.423536685,0.019142823,0.002982833,0.362987588,0.277343664,0.034064125,0.404480371,0.736791286,0.009341807,0.936629645,0.00239826,0.015917449,0.000105246,2.79e+09,0.671572027,0.642688671,0.314535927,0.012266261,0,0.001298818,0.624891867,0.608950199,0.841021732,0.026906778,0.565655334,0.050519365
0,0.484170001,0.174581771,0.263905013,0.384402593,0.039180533,0.033475278,0.630617389,0.000906446,0.007809901,0.097578452,0.061469265,7.81e+09,0.00035858,0.016129032,0.396124013,0.49190191,0.538827227,0.132164372,0.026533105,0.397821735,0.277048522,0.012612361,0.833113155,0.73764959,0,0.933874636,0.00229101,0.02529911,0.00033317,0.000234783,0.67156399,0.636879218,0.31394354,0.007391966,0,0.002631461,0.624609636,0.616424082,0.840502622,0.026792699,0.565165737,0.138422016
0,0.484084447,0.207197337,0.264245363,0.389096904,0.019750328,0.018350266,0.630641019,0.002121121,0.005278486,0.136287394,0.122938531,0.0002333,0.000149787,0.025645161,0.403631759,0.564303281,0.589051604,0.301580763,0.028160091,0.40392362,0.277033958,0.004204724,0.927262653,0.737651089,0.000442828,0.953653824,0.003687148,0.007008393,0.000197775,0.000283131,0.67160498,0.687966889,0.319755898,0.014848153,0,0.008989447,0.622916603,0.61454823,0.843465817,0.026796781,0.565185071,0.069387012
0,0.467065918,0.194934895,0.26515374,0.382772624,0.00915941,0.006460492,0.630770811,0.007780483,0.005050066,0.126337388,0.109445277,0.000123624,8.55e+09,0.029354839,0.401483458,0.24412638,0.326524847,0.048292254,0.003802527,0.348660731,0.27738342,0.006782225,0.461283235,0.73428946,0.023494491,0.943152991,0.002791994,0.010727307,0.000106535,5.77e+09,0.671580023,0.651288381,0.316008647,0.031805723,0,0.017624633,0.62361125,0.612606607,0.843067773,0.026801135,0.565205529,0.027094841
0,0.477320651,0.206017446,0.263873931,0.385622741,0.009623683,0.009237205,0.631093067,0.007373768,0.005092335,0.105159021,0.050974513,0.002024801,3.93e+09,0.018709677,0.395422989,0.278083279,0.269635622,0.162168042,0.016150095,0.358937387,0.276990581,0.000298565,0.372236818,0.73401111,0.032150517,0.937491381,0.002568338,0.00778886,0.000238699,0.000365053,0.671624271,0.672799394,0.319597263,0.030303642,0,0.031820979,0.623629168,0.606661528,0.841332209,0.026976424,0.565910018,0.028009248
0,0.463618597,0.213138932,0.263544459,0.362458552,0.03363484,0.02314448,0.630612252,0.001389763,0.00601686,0.138656831,0.323838081,0.000226039,0.000947135,0.051451613,0.421507881,0.548440118,0.743501992,0.07974681,0.010008458,0.347063477,0.277153235,0.025446454,0.955636822,0.739923278,0,0.956590039,0.003106786,0.011702402,6.36e+08,2.72e+09,0.671556742,0.583965333,0.308208684,0.008649527,0,0.007715603,0.624971612,0.602224749,0.843259631,0.026791163,0.565158428,0.097759396
0,0.500388348,0.38456028,0.264691393,0.403049439,0.025265444,0.02323057,0.630612252,0.001589473,0.008533703,0.257771915,0.125937031,0.00012458,0.001198292,0.024516129,0.558535537,0.619551673,0.645509605,0.56583362,0.061535182,0.457072958,0.277027637,0.005253904,0.994139194,0.738484508,0,0.995601718,0.002862873,0.025181337,0.0002266,0.000551698,0.671626501,0.714851656,0.322466357,0.011580245,0,0.062678159,0.624286416,0.632429685,0.845133264,0.026791157,0.565158396,0.087629322
0,0.478504986,0.176857275,0.263608955,0.384793786,0.02119619,0.015428822,0.630713963,0.001863048,0.006046643,0.106160535,0.128935532,8.56e+09,0.000374466,0.025967742,0.404264942,0.41433448,0.519219691,0.093016534,0.010546988,0.384022003,0.277138874,0.012890347,0.841268274,0.737013965,0,0.940085303,0.002310497,0.054758057,0.000122512,7.54e+09,0.671586459,0.665518715,0.317110068,0.01382949,0,0.004952093,0.623932711,0.619225918,0.841485157,0.026820441,0.565294266,0.07703769
0,0.54661265,0.22965741,0.264109378,0.39801982,0.061517437,0.061070236,0.630612252,0.000660229,0.00703699,0.129822333,0.043478261,0.000341639,0.000223923,0.014032258,0.430643812,0.657669484,0.631985797,0.363709967,0.097657739,0.544982816,0.276976536,0.000479625,0.795282856,0.738910676,0,0.950636106,0.002655778,0.022939015,0.000638576,0.000917104,0.671780868,0.749942207,0.325313191,0.004611433,0,0.004900023,0.624544943,0.660864183,0.842894081,0.026791157,0.565158396,0.178113094
0,0.464412068,0.198474569,0.263751156,0.378935211,0.01246486,0.009685123,0.634872468,0.012099326,0.005604486,0.102887293,0.086956522,8.71e+09,0.000164917,0.030967742,0.394733272,0.296316034,0.363586301,0.024685364,0.002360349,0.343494578,0.277185601,0.007085835,0.30262107,0.736883563,0.033635646,0.936397137,0.002232928,0.01365849,0.00013756,3.1e+09,0.671565746,0.636172645,0.313104827,0.023494,0,0.007396098,0.642673453,0.602580983,0.840065704,0.050412429,0.569981468,0.021142298
0,0.470407556,0.240276432,0.262507868,0.381328937,0.028188368,0.023610489,0.630824235,0.002699277,0.010290649,0.086773495,0.112443778,8.1e+09,0.001403303,0.024677419,0.376687547,0.771849914,0.890985732,0.624004014,0.054949249,0.362957805,0.27708311,0.012406127,0.820732538,0.742213026,0.001375864,0.971135336,0.002325747,0.013152993,0.000273654,0.000586968,0.671622888,0.712510618,0.322991206,0.010360942,0,0.007401752,0.62591032,0.594857497,0.840483964,0.026837866,0.56537169,0.057330098
0,0.471387232,0.182883149,0.264989005,0.388752282,0.021348451,0.019632259,0.630619101,0.002874365,0.008922578,0.114734477,0.15892054,0.000159546,0.001254273,0.030806452,0.408945976,0.784892271,0.813356875,0.238383901,0.017462099,0.369058513,0.277027547,0.004182246,0.945159682,0.740614826,0,0.947156932,0.002395185,0.041223181,0.000229163,0.000185916,0.671583742,0.661914066,0.316898695,0.013729813,0,0.001906958,0.624199067,0.618529257,0.842474706,0.026793252,0.565168366,0.054582007
0,0.474411817,0.175171716,0.263602738,0.38396483,0.022312567,0.019847483,0.63104341,0.003977786,0.00528313,0.099833895,0.074962519,0.000161457,9.76e+09,0.020645161,0.395422989,0.512814333,0.529158008,0.120691174,0.014128825,0.359125414,0.277023727,0.004121567,0.463899263,0.738224398,0.009614684,0.935005094,0.002349866,0.013718237,0.000289316,0.000179462,0.671601714,0.668523351,0.317996792,0.013131769,0,0.00106531,0.620875402,0.607002049,0.840681644,0.026938107,0.565773545,0.042684014
0,0.468423039,0.234882643,0.265233,0.383461868,0.013890752,0.011968379,0.630664306,0.006090699,0.010530665,0.196207273,0.232383808,0.000165278,0.003396675,0.049032258,0.512482757,0.808784263,0.9176394,0.466336398,0.019868866,0.361671659,0.277112932,0.005656719,0.994724203,0.741682151,0,0.963406937,0.002884395,0.023300606,0.000167694,0.0002622,0.671609317,0.728110862,0.327806498,0.021102818,0,0.020134855,0.624328021,0.614617787,0.846936009,0.026807352,0.565234454,0.031672302
0,0.479774876,0.195019173,0.264246917,0.395160389,0.013660488,0.01251923,0.630620128,0.003255547,0.005885547,0.133917957,0.146926537,0.000179035,0.000533331,0.02983871,0.418986454,0.577873938,0.592658946,0.399189332,0.025799238,0.394847124,0.277033826,0.002345841,0.981362629,0.73701066,0,0.959593708,0.002582175,0.035116022,0.000171719,0.000320105,0.671590562,0.672396849,0.31830036,0.021455784,0,0.006344369,0.624040675,0.624389787,0.844599827,0.02679367,0.56517035,0.049597584
0,0.483735521,0.176098774,0.2672277,0.399603219,0.019184964,0.012151788,0.630720127,0.005399466,0.006614438,0.104279642,0.140929535,0.000161839,0.000391109,0.040322581,0.404875512,0.451392526,0.51395184,0.069941785,0.007261458,0.370073225,0.277090158,0.007867385,0.429342362,0.738288634,0.013006691,0.937335223,0.002417426,0.039695385,0.000126353,5.37e+09,0.671573486,0.644934668,0.314863899,0.0152879,0,0.004352943,0.624017233,0.610824408,0.843253654,0.026825016,0.565314831,0.034351929
0,0.470565243,0.1396907,0.265044953,0.381058828,0.031656063,0.027326083,0.630568074,0.001029555,0.005613552,0.091903203,0.061469265,6.04e+09,0.000153569,0.020483871,0.3847041,0.449628361,0.477048608,0.40972394,0.075077267,0.363490507,0.277034396,0.007886517,0.826006677,0.736834215,0,0.749703315,0.002013627,0.086087598,0.000208341,0.000505688,0.671477322,0.543373422,0.304195704,0.009203775,0,0.000491768,0.624058252,0.602932353,0.834397818,0.026777575,0.565092793,0.124867278
0,0.467965074,0.182967427,0.264049545,0.383154502,0.008342564,0.007563441,0.630681771,0.010599221,0.005073342,0.110345726,0.097451274,0.000323487,8.78e+09,0.031129032,0.395977024,0.382993316,0.406259022,0.228744789,0.013281624,0.351467409,0.277146235,0.002123752,0.540329564,0.734717282,0.018630454,0.940678257,0.002651602,0.009210574,0.000168192,0.000269658,0.671573213,0.643934149,0.314768355,0.034839758,0,0.007653582,0.623588829,0.605426686,0.842313281,0.026812979,0.565260346,0.022666402
0,0.494983351,0.170620707,0.264021571,0.388696397,0.026647031,0.025987945,0.630647525,0.00119826,0.005271562,0.100249157,0.073463268,0.000878554,7.64e+09,0.018064516,0.401958346,0.54774252,0.531468325,0.220433217,0.030618917,0.438536872,0.276982992,0.000867409,0.969954353,0.737226638,0,0.937857566,0.002454852,0.012008857,0.000312484,0.000330947,0.671652048,0.711651929,0.32184259,0.010970946,0,0.003484341,0.623150926,0.609611186,0.840872161,0.026801487,0.565207178,0.11033342
0,0.469099083,0.168682314,0.26418553,0.382353489,0.021049544,0.016748868,0.630612252,0.001413473,0.005888106,0.095730128,0.061469265,0.000104135,0.000147517,0.016451613,0.392607585,0.38072166,0.429431625,0.213727256,0.029020235,0.360856455,0.277079776,0.008166463,0.870456569,0.735960786,0,0.931023949,0.002258924,0.029535064,0.000263326,0.000388952,0.671641481,0.692111761,0.319880726,0.013926493,0,0.000742147,0.624057952,0.618227137,0.840309131,0.026791157,0.565158396,0.096441088
